lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
DevAdj	~	EmoDiss	b1	-0.617184046614987	0.035537983939187	-17.3668840548501	0	-0.686837215218957	-0.547530878011018
DevAdj	~	QualEngag	b2	0.410245284975236	0.034944419679013	11.7399369840336	0	0.341755480943717	0.478735089006754
DevAdj	~	cohort	g3	-0.00677447234416537	0.0335786129723406	-0.201749618119892	0.84011247043488	-0.0725873444207625	0.0590383997324317
DevAdj	~	hgrades_c		-0.0442893168274841	0.0353143409284264	-1.2541453603013	0.209789175655943	-0.113504153184969	0.0249255195300004
DevAdj	~	bparented_c		0.0378170826409427	0.0330641153801482	1.1437500204118	0.252727322563284	-0.0269873926848247	0.10262155796671
DevAdj	~	pell		-0.0897276198975376	0.0338126014726558	-2.65367395555471	0.0079620718901765	-0.155999101007549	-0.0234561387875263
DevAdj	~	hapcl		0.0294317708751002	0.0348645474541913	0.84417475700124	0.398571758174004	-0.0389014864724025	0.0977650282226028
DevAdj	~	hprecalc13		0.0290749119584782	0.0339353842910428	0.856772733413616	0.391570497558149	-0.0374372190534919	0.0955870429704483
DevAdj	~	hchallenge_c		0.00270613025557664	0.0324351767534798	0.0834319564879914	0.933508079479668	-0.0608656480134345	0.0662779085245878
DevAdj	~	cSFcareer_c		-0.0293318804208495	0.0335319618410835	-0.874743940120797	0.381713246052728	-0.0950533179603445	0.0363895571186454
sbvalued	~~	sbvalued		0.276036664349046	0.0170053773834914	16.232316291729	0	0.242706737133891	0.309366591564201
sbmyself	~~	sbmyself		0.33434753117268	0.0182142559766896	18.3563650143368	0	0.298648245453175	0.370046816892185
sbcommunity	~~	sbcommunity		0.24890063456086	0.0173660608080531	14.332590292753	0	0.214863780823744	0.282937488297977
pganalyze	~~	pganalyze		0.504931895228137	0.0196868949552385	25.6481225899862	0	0.466346290148446	0.543517500307827
pgthink	~~	pgthink		0.433185586630241	0.0203505074031269	21.2862302668523	0	0.393299325052996	0.473071848207485
pgwork	~~	pgwork		0.452484827671601	0.0201474878693163	22.4586226633602	0	0.412996477068784	0.491973178274419
pgvalues	~~	pgvalues		0.530436395929352	0.0200392614429329	26.4698575563731	0	0.491160165224422	0.569712626634283
pgprobsolve	~~	pgprobsolve		0.422461348939365	0.0206071127090187	20.50075403113	0	0.382072150204331	0.4628505476744
SEacademic	~~	SEacademic		0.314399927183849	0.0160886412898452	19.5417326746101	0	0.282866769695568	0.34593308467213
SEwellness	~~	SEwellness		0.351695968741674	0.0166603496730022	21.1097591373842	0	0.319042283412746	0.384349654070602
SEnonacad	~~	SEnonacad		0.444868661782855	0.0182182627273354	24.418830074031	0	0.409161522976389	0.48057580058932
SEactivities	~~	SEactivities		0.435961892327359	0.0183698772880741	23.7324335645067	0	0.399957594442314	0.471966190212405
SEdiverse	~~	SEdiverse		0.409268237905824	0.0175329891636152	23.3427531430376	0	0.374904210603807	0.443632265207841
sameinst	~~	sameinst		0.285430870827527	0.0413251727902846	6.90694924074534	4.95181673443312e-12	0.204435020503674	0.366426721151379
evalexp	~~	evalexp		0.268742080475537	0.0421007773056396	6.38330448211314	1.73306924367012e-10	0.186226073235342	0.351258087715732
MHWdacad	~~	MHWdacad		0.206177858085211	0.0102749465729979	20.0660759275418	0	0.186039332859062	0.22631638331136
MHWdlonely	~~	MHWdlonely		0.172661243118754	0.00897196974936907	19.2445190902361	0	0.155076505539608	0.1902459806979
MHWdmental	~~	MHWdmental		0.126420989341038	0.00744362316434465	16.983797614393	0	0.111831756024434	0.141010222657641
MHWdexhaust	~~	MHWdexhaust		0.148237185436838	0.00834749611653662	17.7582814495925	0	0.131876393687338	0.164597977186338
MHWdsleep	~~	MHWdsleep		0.184108249452848	0.00972208382860325	18.9371180807128	0	0.165053315294106	0.203163183611589
MHWdfinancial	~~	MHWdfinancial		0.296044973810829	0.0130939010200261	22.6093792337403	0	0.270381399394446	0.321708548227213
QIadmin	~~	QIadmin		0.219027470978402	0.0105679176211851	20.7256981772195	0	0.198314733049293	0.239740208907511
QIstudent	~~	QIstudent		0.198511979102421	0.00987362479804129	20.1052787768279	0	0.179160030101399	0.217863928103444
QIadvisor	~~	QIadvisor		0.157481267533191	0.00836459656366408	18.8271205113815	0	0.141086959523202	0.17387557554318
QIfaculty	~~	QIfaculty		0.137955582298023	0.0075769389936677	18.2072974869294	0	0.123105054757377	0.152806109838669
QIstaff	~~	QIstaff		0.154709429185411	0.00842978621953831	18.3527108702745	0	0.138187351797744	0.171231506573078
Belong	~~	Belong		0.840940207449133	0.0233145651283288	36.0693070113211	0	0.795244499482395	0.886635915415871
Gains	~~	Gains		0.897065215194642	0.0182432365140134	49.1724817855411	0	0.86130912866573	0.932821301723555
SupportEnv	~~	SupportEnv		0.797058191378619	0.0265674950385333	30.0012549253353	0	0.744986857943647	0.849129524813591
Satisf	~~	Satisf		0.806169612372848	0.0242780795531857	33.2056582402567	0	0.758585450834806	0.85375377391089
DevAdj	~~	DevAdj		0.416605474528868	0.046060337810778	9.0447767934386	0	0.326328871303994	0.506882077753741
EmoDiss	~~	EmoDiss		0.966234521648756	0.00930806590145762	103.806153918339	0	0.947991047716174	0.984477995581339
QualEngag	~~	QualEngag		0.977603575476645	0.00701368137348559	139.385227731097	0	0.963857012585574	0.991350138367716
x_FASt	~~	x_FASt		1	0	NA	NA	1	1
x_FASt	~~	XZ_c		0.506309992956142	0	NA	NA	0.506309992956142	0.506309992956142
x_FASt	~~	cohort		0.0303311774765268	0	NA	NA	0.0303311774765268	0.0303311774765268
x_FASt	~~	hgrades_c		-0.0478552680743733	0	NA	NA	-0.0478552680743733	-0.0478552680743733
x_FASt	~~	bparented_c		0.00167588508395315	0	NA	NA	0.00167588508395315	0.00167588508395315
x_FASt	~~	pell		-0.00709736438944183	0	NA	NA	-0.00709736438944183	-0.00709736438944183
x_FASt	~~	hapcl		-0.0235668929913501	0	NA	NA	-0.0235668929913501	-0.0235668929913501
x_FASt	~~	hprecalc13		-0.0170581167152483	0	NA	NA	-0.0170581167152483	-0.0170581167152483
x_FASt	~~	hchallenge_c		-0.0132301154743479	0	NA	NA	-0.0132301154743479	-0.0132301154743479
x_FASt	~~	cSFcareer_c		0.00916070497178918	0	NA	NA	0.00916070497178918	0.00916070497178918
XZ_c	~~	XZ_c		1	0	NA	NA	1	1
XZ_c	~~	cohort		0.0125558357323748	0	NA	NA	0.0125558357323748	0.0125558357323748
XZ_c	~~	hgrades_c		0.147742508209984	0	NA	NA	0.147742508209984	0.147742508209984
XZ_c	~~	bparented_c		-0.0184151445281691	0	NA	NA	-0.0184151445281691	-0.0184151445281691
XZ_c	~~	pell		-0.0170603437903467	0	NA	NA	-0.0170603437903467	-0.0170603437903467
XZ_c	~~	hapcl		0.0900505660825425	0	NA	NA	0.0900505660825425	0.0900505660825425
XZ_c	~~	hprecalc13		-0.0128999256221128	0	NA	NA	-0.0128999256221128	-0.0128999256221128
XZ_c	~~	hchallenge_c		0.000351970407121541	0	NA	NA	0.000351970407121541	0.000351970407121541
XZ_c	~~	cSFcareer_c		-0.0216388756989924	0	NA	NA	-0.0216388756989924	-0.0216388756989924
cohort	~~	cohort		1	0	NA	NA	1	1
cohort	~~	hgrades_c		-0.0328288092197486	0	NA	NA	-0.0328288092197486	-0.0328288092197486
cohort	~~	bparented_c		0.0246102047189765	0	NA	NA	0.0246102047189765	0.0246102047189765
cohort	~~	pell		0.00510554584164736	0	NA	NA	0.00510554584164736	0.00510554584164736
cohort	~~	hapcl		-0.00394899721407539	0	NA	NA	-0.00394899721407539	-0.00394899721407539
cohort	~~	hprecalc13		-5.12466377946753e-05	0	NA	NA	-5.12466377946753e-05	-5.12466377946753e-05
cohort	~~	hchallenge_c		-0.00989776342656024	0	NA	NA	-0.00989776342656024	-0.00989776342656024
cohort	~~	cSFcareer_c		-0.00904260285924166	0	NA	NA	-0.00904260285924166	-0.00904260285924166
hgrades_c	~~	hgrades_c		1	0	NA	NA	1	1
hgrades_c	~~	bparented_c		-0.0128755519311761	0	NA	NA	-0.0128755519311761	-0.0128755519311761
hgrades_c	~~	pell		0.0316748980601637	0	NA	NA	0.0316748980601637	0.0316748980601637
hgrades_c	~~	hapcl		-0.0107692312301396	0	NA	NA	-0.0107692312301396	-0.0107692312301396
hgrades_c	~~	hprecalc13		-0.0264462652188264	0	NA	NA	-0.0264462652188264	-0.0264462652188264
hgrades_c	~~	hchallenge_c		0.0329180870386068	0	NA	NA	0.0329180870386068	0.0329180870386068
hgrades_c	~~	cSFcareer_c		0.0191512600527206	0	NA	NA	0.0191512600527206	0.0191512600527206
bparented_c	~~	bparented_c		1	0	NA	NA	1	1
bparented_c	~~	pell		-0.0156305729960754	0	NA	NA	-0.0156305729960754	-0.0156305729960754
bparented_c	~~	hapcl		-0.047826172542864	0	NA	NA	-0.047826172542864	-0.047826172542864
bparented_c	~~	hprecalc13		-0.0594576001548501	0	NA	NA	-0.0594576001548501	-0.0594576001548501
bparented_c	~~	hchallenge_c		0.000463319213589294	0	NA	NA	0.000463319213589294	0.000463319213589294
bparented_c	~~	cSFcareer_c		0.00873371099249777	0	NA	NA	0.00873371099249777	0.00873371099249777
pell	~~	pell		1	0	NA	NA	1	1
pell	~~	hapcl		0.061856610943511	0	NA	NA	0.061856610943511	0.061856610943511
pell	~~	hprecalc13		-0.0264356895263856	0	NA	NA	-0.0264356895263856	-0.0264356895263856
pell	~~	hchallenge_c		0.00697618873484746	0	NA	NA	0.00697618873484746	0.00697618873484746
pell	~~	cSFcareer_c		-0.00867976210592288	0	NA	NA	-0.00867976210592288	-0.00867976210592288
hapcl	~~	hapcl		1	0	NA	NA	1	1
hapcl	~~	hprecalc13		0.0153074654668429	0	NA	NA	0.0153074654668429	0.0153074654668429
hapcl	~~	hchallenge_c		0.0253005719553295	0	NA	NA	0.0253005719553295	0.0253005719553295
hapcl	~~	cSFcareer_c		-0.0123817659446165	0	NA	NA	-0.0123817659446165	-0.0123817659446165
hprecalc13	~~	hprecalc13		1	0	NA	NA	1	1
hprecalc13	~~	hchallenge_c		0.021481378812377	0	NA	NA	0.021481378812377	0.021481378812377
hprecalc13	~~	cSFcareer_c		0.0271510712909578	0	NA	NA	0.0271510712909578	0.0271510712909578
hchallenge_c	~~	hchallenge_c		1	0	NA	NA	1	1
hchallenge_c	~~	cSFcareer_c		0.0215428221774605	0	NA	NA	0.0215428221774605	0.0215428221774605
cSFcareer_c	~~	cSFcareer_c		1	0	NA	NA	1	1
sbvalued	~1			4.00704016647758	0.089422650272259	44.8101253348858	0	3.83177499254184	4.18230534041333
sbmyself	~1			3.84967154273034	0.085830188050232	44.8521858122613	0	3.68144746536558	4.01789562009509
sbcommunity	~1			4.03351806169565	0.0916594236623939	44.0054922945204	0	3.85386889247366	4.21316723091764
pganalyze	~1			4.30148039209038	0.0807851729779541	53.2459142380525	0	4.14314436256875	4.45981642161201
pgthink	~1			4.5847172723044	0.0843312576196361	54.3655745415668	0	4.41943104459894	4.75000350000985
pgwork	~1			4.51156112483752	0.0829477088136966	54.3904248756363	0	4.34898660296256	4.67413564671248
pgvalues	~1			4.15912364362925	0.0805654495473871	51.6241598227901	0	4.00121826411809	4.3170290231404
pgprobsolve	~1			4.46876124410747	0.0891644474555938	50.118195891171	0	4.29400213839309	4.64352034982184
SEacademic	~1			3.97694314910053	0.0973219475106304	40.8637851052676	0	3.7861956370744	4.16769066112667
SEwellness	~1			4.01814705187676	0.0942331572994452	42.6404799226696	0	3.83345345742035	4.20284064633317
SEnonacad	~1			3.79732351753471	0.0871142833317844	43.5901366836961	0	3.6265826596654	3.96806437540403
SEactivities	~1			3.59222899467025	0.0855301683159228	41.9995548401311	0	3.42459294517939	3.7598650441611
SEdiverse	~1			3.91910194369149	0.0910046798377895	43.0648396398632	0	3.74073604878483	4.09746783859816
sameinst	~1			4.84198252138413	0.105581196292453	45.8602733385606	0	4.63504717920627	5.04891786356199
evalexp	~1			4.67622383461747	0.101995714086493	45.8472581568672	0	4.4763159084305	4.87613176080444
MHWdacad	~1			3.61229418409454	0.131150126549568	27.5432001411702	0	3.35524465948952	3.86934370869956
MHWdlonely	~1			3.62060165334732	0.131930486050087	27.443252592678	0	3.36202265222629	3.87918065446836
MHWdmental	~1			3.69948274750845	0.136275780365136	27.1470303644279	0	3.43238712602769	3.9665783689892
MHWdexhaust	~1			3.63515070207138	0.135493337588668	26.8289996155162	0	3.36958864025247	3.9007127638903
MHWdsleep	~1			3.53767956112099	0.132011353380484	26.7982978018917	0	3.27894206294485	3.79641705929713
MHWdfinancial	~1			3.32808543717987	0.122582599129959	27.1497378975585	0	3.08782795775384	3.5683429166059
QIadmin	~1			4.6736352731344	0.133575641956634	34.9886791085139	0	4.41183182568759	4.93543872058122
QIstudent	~1			4.71051379135308	0.135322377466307	34.8095701505535	0	4.44528680521679	4.97574077748938
QIadvisor	~1			4.74326539106835	0.138507373929242	34.2455802641345	0	4.47179592657381	5.01473485556288
QIfaculty	~1			4.87033542310149	0.141260027423716	34.4778031827269	0	4.59347085689587	5.14719998930711
QIstaff	~1			4.85129709679882	0.138313864175835	35.0745539914312	0	4.58020690445161	5.12238728914602
x_FASt	~1			0.917805711985858	0	NA	NA	0.917805711985858	0.917805711985858
XZ_c	~1			0.464694203570666	0	NA	NA	0.464694203570666	0.464694203570666
cohort	~1			0.957805254538623	0	NA	NA	0.957805254538623	0.957805254538623
hgrades_c	~1			-0.176823066462554	0	NA	NA	-0.176823066462554	-0.176823066462554
bparented_c	~1			0.0203898390192574	0	NA	NA	0.0203898390192574	0.0203898390192574
pell	~1			4.92825318025833	0	NA	NA	4.92825318025833	4.92825318025833
hapcl	~1			0.509653208977451	0	NA	NA	0.509653208977451	0.509653208977451
hprecalc13	~1			0.669371824671947	0	NA	NA	0.669371824671947	0.669371824671947
hchallenge_c	~1			0.000953454813698541	0	NA	NA	0.000953454813698541	0.000953454813698541
cSFcareer_c	~1			0.0119865859861876	0	NA	NA	0.0119865859861876	0.0119865859861876
Belong	~1			0	0	NA	NA	0	0
Gains	~1			0	0	NA	NA	0	0
SupportEnv	~1			0	0	NA	NA	0	0
Satisf	~1			0	0	NA	NA	0	0
DevAdj	~1			0	0	NA	NA	0	0
EmoDiss	~1			0	0	NA	NA	0	0
QualEngag	~1			0	0	NA	NA	0	0
dir_z_low	:=	c+cz*-1.71696480405	dir_z_low	0.170677941121085	0.0960764776195453	1.77648000166029	0.0756538352508715	-0.0176284947746924	0.358984377016862
dir_z_mid	:=	c+cz*0	dir_z_mid	0.0797982361860807	0.0401879564646425	1.98562562533598	0.0470749089098625	0.00103128890311781	0.158565183469044
dir_z_high	:=	c+cz*1.71696480405	dir_z_high	-0.0110814687489234	0.0588710362858556	-0.188232948628863	0.850694044839328	-0.126466579601751	0.104303642103904
a1_z_low	:=	a1+a1z*-1.71696480405	a1_z_low	-0.0412426883310752	0.0757992922031187	-0.544103871320559	0.586369996597954	-0.189806571102815	0.107321194440665
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.105906007523753	0.0283439590866792	3.7364578180444	0.000186630739692939	0.0503528685345853	0.161459146512921
a1_z_high	:=	a1+a1z*1.71696480405	a1_z_high	0.253054703378582	0.0474796686477441	5.32974872373304	9.83487444816689e-08	0.159996262831108	0.346113143926056
a2_z_low	:=	a2+a2z*-1.71696480405	a2_z_low	-0.0841246291519793	0.0775656427742551	-1.08456045928496	0.278116375715389	-0.236150495427219	0.0679012371232601
a2_z_mid	:=	a2+a2z*0	a2_z_mid	-0.11007498569686	0.0289998525581118	-3.79570846011318	0.000147222427477889	-0.166913652267731	-0.0532363191259889
a2_z_high	:=	a2+a2z*1.71696480405	a2_z_high	-0.13602534224174	0.0482585898004462	-2.818676277202	0.00482221246182868	-0.230610440195307	-0.0414402442881738
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	0.0254543292774537	0.0468058239503225	0.543828248904873	0.586559667595207	-0.0662833999319008	0.117192058486808
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.0653634982843474	0.0178038720218277	-3.67130802806329	0.000241312297833973	-0.10025844623249	-0.0304685503362048
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.156181325846148	0.0304086422995993	-5.13608349584903	2.80523063889149e-07	-0.215781169572124	-0.0965814821201726
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	-0.0345117324598898	0.0320908014896264	-1.07544002822883	0.282177768758035	-0.0974085476145818	0.0283850826948023
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	-0.0451577438758532	0.012720334225079	-3.55004381778127	0.000385167036431211	-0.0700891408283203	-0.0202263469233861
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.0558037552918167	0.0203508509045488	-2.74208462110758	0.00610506114561749	-0.0956906901194768	-0.0159168204641566
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	0.161620537938649	0.115579211782323	1.39835300350584	0.162007088513906	-0.0649105545162311	0.388151630393529
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	-0.0307230059741199	0.0463109360140244	-0.663407147823918	0.507069829269001	-0.121490772651946	0.0600447607037068
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	-0.223066549886889	0.0698000538639189	-3.19579337749188	0.00139446934380394	-0.359872141579125	-0.0862609581946517
index_MM_EmoDiss	:=	a1z*b1	index_MM_EmoDiss	-0.0528944025804016	0.0205154977710224	-2.57826562000916	0.0099297636655018	-0.0931040393365172	-0.0126847658242859
index_MM_QualEngag	:=	a2z*b2	index_MM_QualEngag	-0.00620048319619104	0.0137848791288971	-0.449803232818562	0.65285232660497	-0.0332183498200672	0.0208173834276852
