lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
EmoDiss	~	pell		0.187655212988963	0.0522244791887031	3.59324240096118	0.000326588506037284	0.085297114667743	0.290013311310182
EmoDiss	~	hapcl		-0.0313714971647382	0.0529199572855873	-0.592810326649342	0.553308095966013	-0.135092707507887	0.0723497131784108
EmoDiss	~	hprecalc13		-0.121201341570835	0.0527005244881652	-2.29981281491899	0.0214588271241449	-0.22449247153401	-0.0179102116076595
EmoDiss	~	hchallenge_c		-0.0544318643106581	0.0526300106033184	-1.03423624062933	0.301025735710384	-0.157584789599123	0.0487210609778072
EmoDiss	~	cSFcareer_c		0.00418719644994087	0.0492582941498413	0.0850049016558233	0.932257493858888	-0.0923572860236281	0.10073167892351
QualEngag	~	x_FASt	a2	0.0101357853553588	0.0633454264836275	0.160008163461943	0.872874643562574	-0.114018969137881	0.134290539848598
QualEngag	~	XZ_c	a2z	0.0633712059074148	0.0629537539228157	1.0066310896267	0.314112088441727	-0.060015884472901	0.186758296287731
QualEngag	~	cohort	g2	-0.0170186816679714	0.0548106283668387	-0.31049966357014	0.756181015282399	-0.124445539236985	0.0904081759010419
QualEngag	~	hgrades_c		0.0739532919445897	0.0552470224910984	1.33859326005316	0.180703121483551	-0.0343288823910375	0.182235466280217
QualEngag	~	bparented_c		0.0341631802886028	0.0536461472962627	0.636824488065014	0.524239173379148	-0.0709813363214029	0.139307696898609
QualEngag	~	pell		-0.123601342375688	0.0530333991051245	-2.33063210092722	0.0197727672983792	-0.227544894599471	-0.0196577901519054
QualEngag	~	hapcl		0.133718119710197	0.0504367929626148	2.6512018678371	0.0080205887578455	0.0348638220077693	0.232572417412626
QualEngag	~	hprecalc13		-0.070457251994587	0.0572558654244833	-1.23056828278171	0.218484373891128	-0.182676686130246	0.0417621821410724
QualEngag	~	hchallenge_c		-0.0666036332068982	0.0544287818782986	-1.2236840676652	0.22107143221489	-0.17328208541075	0.0400748189969534
QualEngag	~	cSFcareer_c		-0.0414324658238711	0.0519842225274135	-0.79702001510212	0.425439407188436	-0.143319669741917	0.0604547380941751
DevAdj	~	x_FASt	c	-0.172862389327146	0.090014483934187	-1.92038416232583	0.0548093925571256	-0.349287535925111	0.00356275727082
DevAdj	~	XZ_c	cz	0.089957782244234	0.082506752556675	1.09030811971954	0.275577439646772	-0.0717524812482069	0.251668045736675
DevAdj	~	EmoDiss	b1	-0.620163469088478	0.0877907042487257	-7.06411315862613	1.61648472385423e-12	-0.792230087593387	-0.448096850583568
DevAdj	~	QualEngag	b2	0.565522008941226	0.0952384522871822	5.93795883238369	2.88592483244088e-09	0.378858072515012	0.752185945367439
DevAdj	~	cohort	g3	-0.0102878123622404	0.079128777195861	-0.130013539028612	0.896555715015642	-0.165377365806822	0.144801741082341
DevAdj	~	hgrades_c		0.0327182492328697	0.0771778367963422	0.423933224757349	0.671614512712818	-0.118547531292671	0.18398402975841
DevAdj	~	bparented_c		-0.0370798664954164	0.0819760150964908	-0.452325798610376	0.651034293159587	-0.19774990368065	0.123590170689817
DevAdj	~	pell		-0.172968875364671	0.0831651612924021	-2.07982372277889	0.0375417043604669	-0.335969596266243	-0.00996815446309804
DevAdj	~	hapcl		-0.0521628738727791	0.0818592190428138	-0.637226624963244	0.523977237316828	-0.212603994999269	0.108278247253711
DevAdj	~	hprecalc13		0.0994431740741054	0.0776790879283461	1.28017947592067	0.200482022400109	-0.052805040617373	0.251691388765584
DevAdj	~	hchallenge_c		0.0922778723780719	0.0714403712237962	1.29167683198341	0.196469084003898	-0.0477426822627403	0.232298427018884
DevAdj	~	cSFcareer_c		0.00639249547359756	0.0734510598716381	0.0870306770898743	0.930647127822031	-0.137568936501108	0.150353927448303
sbvalued	~~	sbvalued		0.273849722071563	0.0370129348523961	7.39875730372769	1.37445610448594e-13	0.201305702798739	0.346393741344386
sbmyself	~~	sbmyself		0.28346596411428	0.0380828471463322	7.44340261706461	9.81437153768638e-14	0.208824955278725	0.358106972949836
sbcommunity	~~	sbcommunity		0.267982872913277	0.0376888722779955	7.11039775710505	1.15707443626434e-12	0.194114040630476	0.341851705196079
pganalyze	~~	pganalyze		0.497539011119695	0.0425568537338393	11.6911605879378	0	0.414129110506031	0.580948911733359
pgthink	~~	pgthink		0.44013969471952	0.0433706029600348	10.1483416111392	0	0.355134874930066	0.525144514508975
pgwork	~~	pgwork		0.454308602673278	0.0432891628760572	10.4947421592334	0	0.369463402515317	0.539153802831238
pgvalues	~~	pgvalues		0.527025078796271	0.0493812050069401	10.6725844118669	0	0.430239695469479	0.623810462123062
pgprobsolve	~~	pgprobsolve		0.4657505222066	0.0459177522403561	10.143147246595	0	0.375753381564469	0.555747662848732
SEacademic	~~	SEacademic		0.356146890726323	0.0379422210202164	9.38655885580764	0	0.28178150403324	0.430512277419406
SEwellness	~~	SEwellness		0.423911189240996	0.0393619663677378	10.7695633211161	0	0.346763152799553	0.501059225682439
SEnonacad	~~	SEnonacad		0.400459635350178	0.0392242037376337	10.2095032452107	0	0.323581608702155	0.477337661998201
SEactivities	~~	SEactivities		0.455893985408159	0.0408071347492159	11.1719185434091	0	0.375913470987423	0.535874499828895
SEdiverse	~~	SEdiverse		0.404919294403308	0.0403518398349961	10.0347170304768	0	0.325831141616787	0.484007447189829
sameinst	~~	sameinst		0.305469515885615	0.0749657700795283	4.07478660676138	4.60565598316975e-05	0.158539306456429	0.452399725314801
evalexp	~~	evalexp		0.31175852212773	0.0723312691096615	4.31014865306832	1.6314484117208e-05	0.169991839716719	0.453525204538741
MHWdacad	~~	MHWdacad		0.196932172392036	0.0221465124392322	8.89224309842906	0	0.153525805627973	0.240338539156099
MHWdlonely	~~	MHWdlonely		0.167885606435481	0.0195582247156186	8.58388779536889	0	0.129552190391327	0.206219022479635
MHWdmental	~~	MHWdmental		0.119337598459937	0.0134770974042575	8.85484425023425	0	0.0929229729314538	0.14575222398842
MHWdexhaust	~~	MHWdexhaust		0.162839771835833	0.0169920306935037	9.58330259479161	0	0.129536003652366	0.196143540019299
MHWdsleep	~~	MHWdsleep		0.16750956003107	0.018228253876359	9.18955601382755	0	0.131782838932354	0.203236281129786
MHWdfinancial	~~	MHWdfinancial		0.285595819245735	0.0264614266393126	10.7929108713072	0	0.233732376053134	0.337459262438337
QIadmin	~~	QIadmin		0.214759937359071	0.02251109538875	9.54018157048005	0	0.170639001144575	0.258880873573566
QIstudent	~~	QIstudent		0.167348279891497	0.0187840431916394	8.90906596541381	0	0.130532231751839	0.204164328031155
QIadvisor	~~	QIadvisor		0.157866933356175	0.0179904505752668	8.77504055252569	0	0.122606298163004	0.193127568549346
QIfaculty	~~	QIfaculty		0.123912705118423	0.015863840754624	7.81101544292195	5.77315972805081e-15	0.0928201485828809	0.155005261653964
QIstaff	~~	QIstaff		0.176119084389317	0.0216818443960534	8.12288296014957	4.44089209850063e-16	0.13362345025465	0.218614718523983
Belong	~~	Belong		0.888469308851113	0.0492452014853343	18.0417438055504	0	0.791950487528439	0.984988130173786
Gains	~~	Gains		0.993664319385285	0.0101172882858528	98.2144910088948	0	0.973834798723805	1.01349384004677
SupportEnv	~~	SupportEnv		0.882055880095972	0.0444851023726045	19.8281184722905	0	0.79486668159709	0.969245078594854
Satisf	~~	Satisf		0.7116281892924	0.0838605843569676	8.48584820567464	0	0.547264464230261	0.87599191435454
DevAdj	~~	DevAdj		0.0755039116682617	0.193277085977833	0.390651128074857	0.696055127940046	-0.303312215885143	0.454320039221667
EmoDiss	~~	EmoDiss		0.908870876848046	0.027769558486238	32.7290359080957	0	0.854443542348441	0.963298211347651
QualEngag	~~	QualEngag		0.937075222225021	0.0259188825325038	36.1541521340618	0	0.886275145941789	0.987875298508253
x_FASt	~~	x_FASt		1	0	NA	NA	1	1
x_FASt	~~	XZ_c		0.493262701324434	0	NA	NA	0.493262701324434	0.493262701324434
x_FASt	~~	cohort		0.0617426026303411	0	NA	NA	0.0617426026303411	0.0617426026303411
x_FASt	~~	hgrades_c		-0.0712255742491236	0	NA	NA	-0.0712255742491236	-0.0712255742491236
x_FASt	~~	bparented_c		0.0690325361169025	0	NA	NA	0.0690325361169025	0.0690325361169025
x_FASt	~~	pell		0.0262543154997904	0	NA	NA	0.0262543154997904	0.0262543154997904
x_FASt	~~	hapcl		-0.00471952861152606	0	NA	NA	-0.00471952861152606	-0.00471952861152606
x_FASt	~~	hprecalc13		0.053311113056555	0	NA	NA	0.053311113056555	0.053311113056555
x_FASt	~~	hchallenge_c		-0.0457119602235272	0	NA	NA	-0.0457119602235272	-0.0457119602235272
x_FASt	~~	cSFcareer_c		-0.04491440921439	0	NA	NA	-0.04491440921439	-0.04491440921439
XZ_c	~~	XZ_c		1	0	NA	NA	1	1
XZ_c	~~	cohort		0.149088854056925	0	NA	NA	0.149088854056925	0.149088854056925
XZ_c	~~	hgrades_c		0.0748549506758322	0	NA	NA	0.0748549506758322	0.0748549506758322
XZ_c	~~	bparented_c		-0.0310688058758948	0	NA	NA	-0.0310688058758948	-0.0310688058758948
XZ_c	~~	pell		-0.116925593801941	0	NA	NA	-0.116925593801941	-0.116925593801941
XZ_c	~~	hapcl		0.161660480680652	0	NA	NA	0.161660480680652	0.161660480680652
XZ_c	~~	hprecalc13		0.10340926126125	0	NA	NA	0.10340926126125	0.10340926126125
XZ_c	~~	hchallenge_c		0.00725136424165633	0	NA	NA	0.00725136424165633	0.00725136424165633
XZ_c	~~	cSFcareer_c		-0.0319496486158856	0	NA	NA	-0.0319496486158856	-0.0319496486158856
cohort	~~	cohort		1	0	NA	NA	1	1
cohort	~~	hgrades_c		0.0177476193066211	0	NA	NA	0.0177476193066211	0.0177476193066211
cohort	~~	bparented_c		-0.0979237954459575	0	NA	NA	-0.0979237954459575	-0.0979237954459575
cohort	~~	pell		0.000928924129920546	0	NA	NA	0.000928924129920546	0.000928924129920546
cohort	~~	hapcl		0.00720289266828494	0	NA	NA	0.00720289266828494	0.00720289266828494
cohort	~~	hprecalc13		0.0757573369214534	0	NA	NA	0.0757573369214534	0.0757573369214534
cohort	~~	hchallenge_c		0.0535304452146096	0	NA	NA	0.0535304452146096	0.0535304452146096
cohort	~~	cSFcareer_c		-0.0359855686006159	0	NA	NA	-0.0359855686006159	-0.0359855686006159
hgrades_c	~~	hgrades_c		1	0	NA	NA	1	1
hgrades_c	~~	bparented_c		-0.0470504656634515	0	NA	NA	-0.0470504656634515	-0.0470504656634515
hgrades_c	~~	pell		-0.137630556822806	0	NA	NA	-0.137630556822806	-0.137630556822806
hgrades_c	~~	hapcl		0.000946600903511186	0	NA	NA	0.000946600903511186	0.000946600903511186
hgrades_c	~~	hprecalc13		0.126590630151113	0	NA	NA	0.126590630151113	0.126590630151113
hgrades_c	~~	hchallenge_c		0.132003804456347	0	NA	NA	0.132003804456347	0.132003804456347
hgrades_c	~~	cSFcareer_c		0.0207633556005264	0	NA	NA	0.0207633556005264	0.0207633556005264
bparented_c	~~	bparented_c		1	0	NA	NA	1	1
bparented_c	~~	pell		0.0955381058446584	0	NA	NA	0.0955381058446584	0.0955381058446584
bparented_c	~~	hapcl		-0.120742755107323	0	NA	NA	-0.120742755107323	-0.120742755107323
bparented_c	~~	hprecalc13		-0.014599574343605	0	NA	NA	-0.014599574343605	-0.014599574343605
bparented_c	~~	hchallenge_c		-0.0678313557922223	0	NA	NA	-0.0678313557922223	-0.0678313557922223
bparented_c	~~	cSFcareer_c		-0.0379266692550038	0	NA	NA	-0.0379266692550038	-0.0379266692550038
pell	~~	pell		1	0	NA	NA	1	1
pell	~~	hapcl		-0.171184119344105	0	NA	NA	-0.171184119344105	-0.171184119344105
pell	~~	hprecalc13		-0.0924489628955011	0	NA	NA	-0.0924489628955011	-0.0924489628955011
pell	~~	hchallenge_c		0.0928186823962373	0	NA	NA	0.0928186823962373	0.0928186823962373
pell	~~	cSFcareer_c		0.0102219904207351	0	NA	NA	0.0102219904207351	0.0102219904207351
hapcl	~~	hapcl		1	0	NA	NA	1	1
hapcl	~~	hprecalc13		0.0350720282151266	0	NA	NA	0.0350720282151266	0.0350720282151266
hapcl	~~	hchallenge_c		-0.0237645637980017	0	NA	NA	-0.0237645637980017	-0.0237645637980017
hapcl	~~	cSFcareer_c		-0.0419528935900785	0	NA	NA	-0.0419528935900785	-0.0419528935900785
hprecalc13	~~	hprecalc13		1	0	NA	NA	1	1
hprecalc13	~~	hchallenge_c		-0.0834352952493123	0	NA	NA	-0.0834352952493123	-0.0834352952493123
hprecalc13	~~	cSFcareer_c		-0.0503489398741479	0	NA	NA	-0.0503489398741479	-0.0503489398741479
hchallenge_c	~~	hchallenge_c		1	0	NA	NA	1	1
hchallenge_c	~~	cSFcareer_c		-0.0259848109227103	0	NA	NA	-0.0259848109227103	-0.0259848109227103
cSFcareer_c	~~	cSFcareer_c		1	0	NA	NA	1	1
sbvalued	~1			4.1352998585543	0.187580227348576	22.0454997683193	0	3.76764936873925	4.50295034836934
sbmyself	~1			4.02585151582762	0.179096348682825	22.4786911929584	0	3.67482912264666	4.37687390900859
sbcommunity	~1			4.19875943479475	0.192328002316332	21.831243418672	0	3.8218034770362	4.57571539255329
pganalyze	~1			4.65382953106637	0.183782479602917	25.3224874379838	0	4.29362249005518	5.01403657207755
pgthink	~1			5.12087793870009	0.198532348761044	25.7936702540282	0	4.7317616853623	5.50999419203788
pgwork	~1			4.52364532028558	0.186429437438898	24.2646514543509	0	4.15825033724727	4.88904030332388
pgvalues	~1			4.33095241705954	0.168024128287363	25.7757767363777	0	4.00163117708257	4.6602736570365
pgprobsolve	~1			4.5779747349415	0.173737791710508	26.3499074661291	0	4.23745492043538	4.91849454944761
SEacademic	~1			4.41970035994561	0.180171539378887	24.5305133939679	0	4.06657063172385	4.77283008816737
SEwellness	~1			4.63405562046282	0.203934310807669	22.7232759515058	0	4.23435171606779	5.03375952485785
SEnonacad	~1			4.06736714375594	0.173500533531457	23.442966202859	0	3.72731234673581	4.40742194077608
SEactivities	~1			3.8665032816825	0.14948257221112	25.8659134940605	0	3.57352282383229	4.1594837395327
SEdiverse	~1			4.15866189565097	0.144877774928596	28.7046228981678	0	3.87470667463062	4.44261711667132
sameinst	~1			5.47379146921049	0.22060908625363	24.8121759722869	0	5.04140560549108	5.90617733292989
evalexp	~1			5.38704357149253	0.22313563881092	24.142461509958	0	4.94970575575578	5.82438138722927
MHWdacad	~1			2.60828610566137	0.195292784498989	13.3557730376612	0	2.22551928160281	2.99105292971993
MHWdlonely	~1			2.71558811589633	0.200199200156498	13.564430396193	0	2.32320489385587	3.10797133793679
MHWdmental	~1			2.7749315537475	0.202711038529933	13.6890993893149	0	2.37762521896012	3.17223788853488
MHWdexhaust	~1			2.74370756405308	0.207093710367165	13.2486281654264	0	2.33781135030867	3.14960377779749
MHWdsleep	~1			2.71676890044392	0.208417568892875	13.0352201826148	0	2.30827797166849	3.12525982921935
MHWdfinancial	~1			2.4500790095555	0.181071141867775	13.531029761466	0	2.09518609285512	2.80497192625588
QIadmin	~1			5.0396730521735	0.236655207681205	21.2954242653404	0	4.57583736836449	5.50350873598251
QIstudent	~1			5.05600707243745	0.22603381313699	22.3683660522649	0	4.61298893940069	5.49902520547421
QIadvisor	~1			5.31341199949766	0.227816357384584	23.3232242868669	0	4.86690014393477	5.75992385506055
QIfaculty	~1			5.20649802201147	0.234851354193053	22.1693336191352	0	4.74619782607263	5.66679821795031
QIstaff	~1			5.54274603808754	0.245985415942797	22.5328238133292	0	5.06062348211756	6.02486859405753
x_FASt	~1			1.07335138771292	0	NA	NA	1.07335138771292	1.07335138771292
XZ_c	~1			0.529444204973604	0	NA	NA	0.529444204973604	0.529444204973604
cohort	~1			1.00210675333329	0	NA	NA	1.00210675333329	1.00210675333329
hgrades_c	~1			-0.0233797698597774	0	NA	NA	-0.0233797698597774	-0.0233797698597774
bparented_c	~1			-0.0406923657559519	0	NA	NA	-0.0406923657559519	-0.0406923657559519
pell	~1			2.91996500659558	0	NA	NA	2.91996500659558	2.91996500659558
hapcl	~1			0.575364667978745	0	NA	NA	0.575364667978745	0.575364667978745
hprecalc13	~1			0.692884477605445	0	NA	NA	0.692884477605445	0.692884477605445
hchallenge_c	~1			0.0136743983617313	0	NA	NA	0.0136743983617313	0.0136743983617313
cSFcareer_c	~1			0.00825966086093484	0	NA	NA	0.00825966086093484	0.00825966086093484
Belong	~1			0	0	NA	NA	0	0
Gains	~1			0	0	NA	NA	0	0
SupportEnv	~1			0	0	NA	NA	0	0
Satisf	~1			0	0	NA	NA	0	0
DevAdj	~1			0	0	NA	NA	0	0
EmoDiss	~1			0	0	NA	NA	0	0
QualEngag	~1			0	0	NA	NA	0	0
dir_z_low	:=	c+cz*-1.87732069964	dir_z_low	-0.341741996027954	0.218636515247257	-1.56306002060761	0.118038478027703	-0.77026169161792	0.0867776995620126
dir_z_mid	:=	c+cz*0	dir_z_mid	-0.172862389327146	0.090014483934187	-1.92038416232583	0.0548093925571256	-0.349287535925111	0.00356275727082
dir_z_high	:=	c+cz*1.87732069964	dir_z_high	-0.00398278262633744	0.128008303177063	-0.031113470981866	0.975179046581212	-0.254874446575464	0.246908881322789
a1_z_low	:=	a1+a1z*-1.87732069964	a1_z_low	0.308050012267483	0.158216375872717	1.94701724501201	0.0515326672322423	-0.0020483862074947	0.61814841074246
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.0804293060134881	0.0603666285599327	1.33234715822562	0.182746137474052	-0.037887111832087	0.198745723859063
a1_z_high	:=	a1+a1z*1.87732069964	a1_z_high	-0.147191400240507	0.100706277660064	-1.46159111090725	0.143853291730949	-0.344572077471322	0.0501892769903086
a2_z_low	:=	a2+a2z*-1.87732069964	a2_z_low	-0.10883229125578	0.162690099665359	-0.668954604365227	0.503524436332872	-0.427699027241116	0.210034444729556
a2_z_mid	:=	a2+a2z*0	a2_z_mid	0.0101357853553588	0.0633454264836275	0.160008163461943	0.872874643562574	-0.114018969137881	0.134290539848598
a2_z_high	:=	a2+a2z*1.87732069964	a2_z_high	0.129103861966497	0.0974285143553545	1.32511372898094	0.185133433252319	-0.0618525172372412	0.320060241170236
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	-0.19104136426055	0.0986748243353621	-1.93606997070768	0.0528591318087039	-0.384440466138676	0.00235773761757602
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.0498793174337035	0.0374618714513697	-1.33146891762878	0.183034765786968	-0.123303236271857	0.0235446014044503
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	0.0912827293931432	0.0628167686718848	1.45315862823105	0.146179716035651	-0.031835874828935	0.214401333615221
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	-0.0615470559886452	0.0927885862589713	-0.663304167787064	0.507135767831365	-0.243409343232617	0.120315231255327
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	0.00573200969635955	0.0358037485268434	0.160095239526723	0.872806051116169	-0.0644420479277825	0.0759060673205016
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	0.0730110753813643	0.0563208943133509	1.29634083889284	0.19485808456475	-0.0373758490498901	0.183397999812619
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	-0.594330416277149	0.260303025498442	-2.28322515706106	0.0224171089790721	-1.10451497132091	-0.0841458612333911
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	-0.21700969706449	0.103660905331728	-2.09345747434899	0.0363083364307277	-0.420181338119493	-0.0138380560094859
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	0.16031102214817	0.152658716175346	1.05012688541173	0.29365977925777	-0.138894563481631	0.459516607777971
index_MM_EmoDiss	:=	a1z*b1	index_MM_EmoDiss	0.0751933576686798	0.0392806632227294	1.91425886172843	0.0555870880514007	-0.00179532753671682	0.152182042874076
index_MM_QualEngag	:=	a2z*b2	index_MM_QualEngag	0.0358378116737893	0.0361629343004187	0.991009506476203	0.321680938307792	-0.0350402371303195	0.106715860477898
