lhs	op	rhs	block	group	label	est	se	z	pvalue	std.lv	std.all	std.nox
pgthink	~~	pgthink	1	1		0.169403929198681	0.00652282730617235	25.9709357993243	0	0.169403929198681	0.373164621285431	0.373164621285431
pgwork	~~	pgwork	1	1		0.221243503622781	0.00767722210423819	28.8181715493999	0	0.221243503622781	0.465726212243508	0.465726212243508
pgvalues	~~	pgvalues	1	1		0.260047674207515	0.00879235292158582	29.5765737029369	0	0.260047674207515	0.492193018435214	0.492193018435214
pgprobsolve	~~	pgprobsolve	1	1		0.194855371881091	0.0072401698847624	26.9130938890236	0	0.194855371881091	0.403702126629265	0.403702126629265
SEacademic	~~	SEacademic	1	1		0.172966109098117	0.00683652766724399	25.3002865660668	0	0.172966109098117	0.317522188979963	0.317522188979963
SEwellness	~~	SEwellness	1	1		0.186380642443631	0.00695417926566273	26.8012421485757	0	0.186380642443631	0.350550884347837	0.350550884347837
SEnonacad	~~	SEnonacad	1	1		0.262154549472134	0.00906455151650516	28.9208516267783	0	0.262154549472134	0.430783871646644	0.430783871646644
SEactivities	~~	SEactivities	1	1		0.299282685660721	0.0107718212079865	27.7838519487147	0	0.299282685660721	0.444606223842391	0.444606223842391
SEdiverse	~~	SEdiverse	1	1		0.236198472716493	0.00889346437793883	26.5586573104636	0	0.236198472716493	0.397536772096247	0.397536772096247
sameinst	~~	sameinst	1	1		0.129360108267243	0.0119805103337095	10.797545735866	0	0.129360108267243	0.306148342703096	0.306148342703096
evalexp	~~	evalexp	1	1		0.105595902494679	0.0134934192451349	7.82573346135019	5.10702591327572e-15	0.105595902494679	0.23587177029367	0.23587177029367
MHWdacad	~~	MHWdacad	1	1		0.217381476278251	0.00816450598905925	26.6251842511415	0	0.217381476278251	0.193351304279598	0.193351304279598
MHWdlonely	~~	MHWdlonely	1	1		0.158239335737408	0.00653912652000912	24.1988490745989	0	0.158239335737408	0.146486969775915	0.146486969775915
MHWdmental	~~	MHWdmental	1	1		0.126575463883801	0.00568534881933071	22.2634473109958	0	0.126575463883801	0.120143133002557	0.120143133002557
MHWdexhaust	~~	MHWdexhaust	1	1		0.148634281882825	0.00631431251337397	23.5392660037038	0	0.148634281882825	0.13908118673905	0.13908118673905
MHWdsleep	~~	MHWdsleep	1	1		0.181951556313306	0.00711453571949147	25.5746212384343	0	0.181951556313306	0.163446623746216	0.163446623746216
MHWdfinancial	~~	MHWdfinancial	1	1		0.343758547864927	0.0116211664536287	29.58038242001	0	0.343758547864927	0.2751292930904	0.2751292930904
QIadmin	~~	QIadmin	1	1		0.245027284192075	0.00922770200291947	26.5534457131963	0	0.245027284192075	0.198273231865583	0.198273231865583
QIstudent	~~	QIstudent	1	1		0.196927691356588	0.00771087863870934	25.5389431715333	0	0.196927691356588	0.166372263797948	0.166372263797948
QIadvisor	~~	QIadvisor	1	1		0.194143427183205	0.00756252563791089	25.6717711091074	0	0.194143427183205	0.166274510751249	0.166274510751249
QIfaculty	~~	QIfaculty	1	1		0.146947194335123	0.00628971286711829	23.3631005802095	0	0.146947194335123	0.12925293959389	0.12925293959389
QIstaff	~~	QIstaff	1	1		0.187928992592038	0.0075899736983509	24.7601638768352	0	0.187928992592038	0.159383204251634	0.159383204251634
Belong	~~	Belong	1	1		0.372850271891174	0.015693571510834	23.7581529248316	0	0.828024679289162	0.828024679289162	0.828024679289162
Gains	~~	Gains	1	1		0.241491975326471	0.0130033872050333	18.5714669200188	0	0.879318346658082	0.879318346658082	0.879318346658082
SupportEnv	~~	SupportEnv	1	1		0.30855397178181	0.0139164149880801	22.1719438552313	0	0.829957146863591	0.829957146863591	0.829957146863591
Satisf	~~	Satisf	1	1		0.220466500101397	0.0132827869703912	16.5979098055883	0	0.751982129969479	0.751982129969479	0.751982129969479
DevAdj	~~	DevAdj	1	1		0.0287916284781937	0.00530755435309664	5.42465070779643	5.8067978869758e-08	0.371799600350245	0.371799600350245	0.371799600350245
EmoDiss	~~	EmoDiss	1	1		0.884099573777523	0.0311759533322049	28.3583813574754	0	0.974857904567739	0.974857904567739	0.974857904567739
QualEngag	~~	QualEngag	1	1		0.967247571414681	0.0345666344816338	27.9821158732884	0	0.976249676698896	0.976249676698896	0.976249676698896
x_FASt	~~	x_FASt	1	1		0.249736039651939	0	NA	NA	0.249736039651939	1	0.249736039651939
x_FASt	~~	credit_dose_c	1	1		0.682474849544922	0	NA	NA	0.682474849544922	0.746578443660588	0.682474849544922
x_FASt	~~	XZ_c	1	1		0.362553407273518	0	NA	NA	0.362553407273518	0.520179651213387	0.362553407273518
x_FASt	~~	cohort	1	1		0.00558523179957618	0	NA	NA	0.00558523179957618	0.0223577370860354	0.00558523179957618
x_FASt	~~	hgrades_c	1	1		-0.030929173576068	0	NA	NA	-0.030929173576068	-0.06484678167454	-0.030929173576068
x_FASt	~~	bparented_c	1	1		0.0110311350793902	0	NA	NA	0.0110311350793902	0.0226835142050844	0.0110311350793902
x_FASt	~~	pell	1	1		-0.0052210928599109	0	NA	NA	-0.0052210928599109	-0.0208990506376683	-0.0052210928599109
x_FASt	~~	hapcl	1	1		-0.00773878793157226	0	NA	NA	-0.00773878793157226	-0.0376020162382187	-0.00773878793157226
x_FASt	~~	hprecalc13	1	1		-0.00247114919157412	0	NA	NA	-0.00247114919157412	-0.010745660056597	-0.00247114919157412
x_FASt	~~	hchallenge_c	1	1		0.00655676828197292	0	NA	NA	0.00655676828197292	0.0105303712388178	0.00655676828197292
x_FASt	~~	cSFcareer_c	1	1		-0.0103192556843086	0	NA	NA	-0.0103192556843086	-0.025201000409971	-0.0103192556843086
credit_dose_c	~~	credit_dose_c	1	1		3.34611752280888	0	NA	NA	3.34611752280888	1	3.34611752280888
credit_dose_c	~~	XZ_c	1	1		2.40960801000705	0	NA	NA	2.40960801000705	0.944490907541866	2.40960801000705
credit_dose_c	~~	cohort	1	1		0.00812481781729874	0	NA	NA	0.00812481781729874	0.00888526304383105	0.00812481781729874
credit_dose_c	~~	hgrades_c	1	1		0.071274231464592	0	NA	NA	0.071274231464592	0.0408246687280841	0.071274231464592
credit_dose_c	~~	bparented_c	1	1		0.0237600827343515	0	NA	NA	0.0237600827343515	0.0133477510713964	0.0237600827343515
credit_dose_c	~~	pell	1	1		0.00656557929151544	0	NA	NA	0.00656557929151544	0.0071797315530912	0.00656557929151544
credit_dose_c	~~	hapcl	1	1		0.0424575863972048	0	NA	NA	0.0424575863972048	0.0563590292426023	0.0424575863972048
credit_dose_c	~~	hprecalc13	1	1		0.00624874941086119	0	NA	NA	0.00624874941086119	0.00742330415417024	0.00624874941086119
credit_dose_c	~~	hchallenge_c	1	1		0.0420841455454489	0	NA	NA	0.0420841455454489	0.0184647050705086	0.0420841455454489
credit_dose_c	~~	cSFcareer_c	1	1		-0.0436286259711437	0	NA	NA	-0.0436286259711437	-0.0291079056694553	-0.0436286259711437
XZ_c	~~	XZ_c	1	1		1.94516319412461	0	NA	NA	1.94516319412461	1	1.94516319412461
XZ_c	~~	cohort	1	1		0.0052717155940078	0	NA	NA	0.0052717155940078	0.00756138242541161	0.0052717155940078
XZ_c	~~	hgrades_c	1	1		0.116445744795425	0	NA	NA	0.116445744795425	0.0874795061595058	0.116445744795425
XZ_c	~~	bparented_c	1	1		0.00824638713821257	0	NA	NA	0.00824638713821257	0.00607598150307131	0.00824638713821257
XZ_c	~~	pell	1	1		0.00979361520102096	0	NA	NA	0.00979361520102096	0.0140465854516699	0.00979361520102096
XZ_c	~~	hapcl	1	1		0.0532467004357227	0	NA	NA	0.0532467004357227	0.0927029332847105	0.0532467004357227
XZ_c	~~	hprecalc13	1	1		0.00960304956403921	0	NA	NA	0.00960304956403921	0.0149625594929274	0.00960304956403921
XZ_c	~~	hchallenge_c	1	1		0.0299012682644719	0	NA	NA	0.0299012682644719	0.0172070350799424	0.0299012682644719
XZ_c	~~	cSFcareer_c	1	1		-0.0305059676290263	0	NA	NA	-0.0305059676290263	-0.0266941933438571	-0.0305059676290263
cohort	~~	cohort	1	1		0.249888053484272	0	NA	NA	0.249888053484272	1	0.249888053484272
cohort	~~	hgrades_c	1	1		-0.0128811963990049	0	NA	NA	-0.0128811963990049	-0.0269987822518267	-0.0128811963990049
cohort	~~	bparented_c	1	1		0.0134460651470101	0	NA	NA	0.0134460651470101	0.0276409655270019	0.0134460651470101
cohort	~~	pell	1	1		-0.00706096295159031	0	NA	NA	-0.00706096295159031	-0.0282551057275716	-0.00706096295159031
cohort	~~	hapcl	1	1		0.00582959032382431	0	NA	NA	0.00582959032382431	0.0283167942797927	0.00582959032382431
cohort	~~	hprecalc13	1	1		-0.00292080026783878	0	NA	NA	-0.00292080026783878	-0.0126970799502178	-0.00292080026783878
cohort	~~	hchallenge_c	1	1		0.00735032014207422	0	NA	NA	0.00735032014207422	0.0118012487465304	0.00735032014207422
cohort	~~	cSFcareer_c	1	1		0.0114012169647433	0	NA	NA	0.0114012169647433	0.0278348241290449	0.0114012169647433
hgrades_c	~~	hgrades_c	1	1		0.910916475835959	0	NA	NA	0.910916475835959	1	0.910916475835959
hgrades_c	~~	bparented_c	1	1		-0.0194211129422121	0	NA	NA	-0.0194211129422121	-0.0209105559940441	-0.0194211129422121
hgrades_c	~~	pell	1	1		-0.0112875452951465	0	NA	NA	-0.0112875452951465	-0.0236573436436508	-0.0112875452951465
hgrades_c	~~	hapcl	1	1		-0.00981196622976323	0	NA	NA	-0.00981196622976323	-0.0249629302502805	-0.00981196622976323
hgrades_c	~~	hprecalc13	1	1		0.00835638893180138	0	NA	NA	0.00835638893180138	0.0190262898267589	0.00835638893180138
hgrades_c	~~	hchallenge_c	1	1		0.0131904641349583	0	NA	NA	0.0131904641349583	0.0110921377727308	0.0131904641349583
hgrades_c	~~	cSFcareer_c	1	1		-0.018432081302367	0	NA	NA	-0.018432081302367	-0.0235692149440411	-0.018432081302367
bparented_c	~~	bparented_c	1	1		0.94697499049033	0	NA	NA	0.94697499049033	1	0.94697499049033
bparented_c	~~	pell	1	1		-0.00628048613423167	0	NA	NA	-0.00628048613423167	-0.0129101044918901	-0.00628048613423167
bparented_c	~~	hapcl	1	1		-0.0148339629565731	0	NA	NA	-0.0148339629565731	-0.0370140606712065	-0.0148339629565731
bparented_c	~~	hprecalc13	1	1		0.0194840426250955	0	NA	NA	0.0194840426250955	0.0435095466121244	0.0194840426250955
bparented_c	~~	hchallenge_c	1	1		-0.0271084355155881	0	NA	NA	-0.0271084355155881	-0.0223578303258935	-0.0271084355155881
bparented_c	~~	cSFcareer_c	1	1		-0.0279742484310639	0	NA	NA	-0.0279742484310639	-0.0350831993301638	-0.0279742484310639
pell	~~	pell	1	1		0.249912798674937	0	NA	NA	0.249912798674937	1	0.249912798674937
pell	~~	hapcl	1	1		-0.0037562951944764	0	NA	NA	-0.0037562951944764	-0.0182450165955311	-0.0037562951944764
pell	~~	hprecalc13	1	1		-0.0118765335877682	0	NA	NA	-0.0118765335877682	-0.051626204075347	-0.0118765335877682
pell	~~	hchallenge_c	1	1		-0.0104084653892311	0	NA	NA	-0.0104084653892311	-0.0167104024635179	-0.0104084653892311
pell	~~	cSFcareer_c	1	1		0.0140728893348403	0	NA	NA	0.0140728893348403	0.0343557189899667	0.0140728893348403
hapcl	~~	hapcl	1	1		0.169606466293066	0	NA	NA	0.169606466293066	1	0.169606466293066
hapcl	~~	hprecalc13	1	1		0.0027474308376841	0	NA	NA	0.0027474308376841	0.0144970723772932	0.0027474308376841
hapcl	~~	hchallenge_c	1	1		0.0275573258240623	0	NA	NA	0.0275573258240623	0.0537044563597182	0.0275573258240623
hapcl	~~	cSFcareer_c	1	1		-0.00431763618840239	0	NA	NA	-0.00431763618840239	-0.0127948400332357	-0.00431763618840239
hprecalc13	~~	hprecalc13	1	1		0.211763212625961	0	NA	NA	0.211763212625961	1	0.211763212625961
hprecalc13	~~	hchallenge_c	1	1		0.000398054672982871	0	NA	NA	0.000398054672982871	0.000694243663688909	0.000398054672982871
hprecalc13	~~	cSFcareer_c	1	1		-0.0213056951320862	0	NA	NA	-0.0213056951320862	-0.0565041658713022	-0.0213056951320862
hchallenge_c	~~	hchallenge_c	1	1		1.55242664142924	0	NA	NA	1.55242664142924	1	1.55242664142924
hchallenge_c	~~	cSFcareer_c	1	1		-0.0226041378370532	0	NA	NA	-0.0226041378370532	-0.0221407547657815	-0.0226041378370532
cSFcareer_c	~~	cSFcareer_c	1	1		0.671397876595938	0	NA	NA	0.671397876595938	1	0.671397876595938
sbvalued	~1		1	1		2.75916915546454	0.0566448397989859	48.7099825024827	0	2.75916915546454	3.55104476056584	3.55104476056584
sbmyself	~1		1	1		2.74714076873795	0.0568366036605835	48.3340064642728	0	2.74714076873795	3.41710938398334	3.41710938398334
sbcommunity	~1		1	1		2.73765534767467	0.0571247932699528	47.9241182499764	0	2.73765534767467	3.59563476999948	3.59563476999948
pganalyze	~1		1	1		2.95707244189986	0.0389814220668352	75.8585060552651	0	2.95707244189986	4.07887245167787	4.07887245167787
pgthink	~1		1	1		2.96335054332871	0.0391138510032799	75.7621780345847	0	2.96335054332871	4.39816502083679	4.39816502083679
pgwork	~1		1	1		2.95576898167135	0.0373014171108745	79.2401257272784	0	2.95576898167135	4.28845210901958	4.28845210901958
pgvalues	~1		1	1		2.958565455869	0.0386002666521772	76.6462439891495	0	2.958565455869	4.07026250950456	4.07026250950456
pgprobsolve	~1		1	1		2.95486084646179	0.0395996414378007	74.6183737825756	0	2.95486084646179	4.25315647111903	4.25315647111903
SEacademic	~1		1	1		2.75422181900207	0.0512496559795637	53.7412742848525	0	2.75422181900207	3.73168903483395	3.73168903483395
SEwellness	~1		1	1		2.7472163848336	0.0494805001916713	55.5211926757365	0	2.7472163848336	3.76762785741259	3.76762785741259
SEnonacad	~1		1	1		2.72190064004669	0.0499029940168782	54.5438343664527	0	2.72190064004669	3.48917928811597	3.48917928811597
SEactivities	~1		1	1		2.74592148585341	0.0518534612724454	52.9554135533199	0	2.74592148585341	3.34684105722048	3.34684105722048
SEdiverse	~1		1	1		2.75477553675442	0.0506087543119671	54.4327868608104	0	2.75477553675442	3.57385006656194	3.57385006656194
sameinst	~1		1	1		2.91213408169777	0.0543001483123228	53.63031542654	0	2.91213408169777	4.47999096635648	4.47999096635648
evalexp	~1		1	1		2.9249843697498	0.0586567058951373	49.8661546896088	0	2.9249843697498	4.37157566579337	4.37157566579337
MHWdacad	~1		1	1		3.5882128419582	0.119023552227356	30.147082445532	0	3.5882128419582	3.38407891709699	3.38407891709699
MHWdlonely	~1		1	1		3.5677674438676	0.119587070705089	29.8340566654233	0	3.5677674438676	3.43272339820454	3.43272339820454
MHWdmental	~1		1	1		3.57721933861033	0.119963018452989	29.8193508694695	0	3.57721933861033	3.48514043255155	3.48514043255155
MHWdexhaust	~1		1	1		3.56829416695316	0.119500495735977	29.8600783618247	0	3.56829416695316	3.45171833366981	3.45171833366981
MHWdsleep	~1		1	1		3.57059885305143	0.120378819894386	29.6613545155541	0	3.57059885305143	3.38416204856658	3.38416204856658
MHWdfinancial	~1		1	1		3.57480908896184	0.119139740259844	30.0051777951267	0	3.57480908896184	3.1981182417131	3.1981182417131
QIadmin	~1		1	1		4.85856145568601	0.127287541330082	38.1699685995725	0	4.85856145568601	4.37051404357893	4.37051404357893
QIstudent	~1		1	1		4.84627760271411	0.127295180920795	38.071178874631	0	4.84627760271411	4.45446299921971	4.45446299921971
QIadvisor	~1		1	1		4.84119365707702	0.125800846189568	38.4829975609373	0	4.84119365707702	4.48026754237396	4.48026754237396
QIfaculty	~1		1	1		4.84935267347073	0.127220272869076	38.1177666429096	0	4.84935267347073	4.54803014902298	4.54803014902298
QIstaff	~1		1	1		4.84447684022569	0.127165842074884	38.0957398715052	0	4.84447684022569	4.46140107942851	4.46140107942851
x_FASt	~1		1	1		0.483753143440624	0	NA	NA	0.483753143440624	0.968017458296308	0.483753143440624
credit_dose_c	~1		1	1		0.0409548879263608	0	NA	NA	0.0409548879263608	0.0223890232169293	0.0409548879263608
XZ_c	~1		1	1		0.702286905318557	0	NA	NA	0.702286905318557	0.503542983825043	0.702286905318557
cohort	~1		1	1		0.510580478048189	0	NA	NA	0.510580478048189	1.02138966373038	0.510580478048189
hgrades_c	~1		1	1		-0.057262386059066	0	NA	NA	-0.057262386059066	-0.0599970866011306	-0.057262386059066
bparented_c	~1		1	1		0.0283636418132453	0	NA	NA	0.0283636418132453	0.0291469246046017	0.0283636418132453
pell	~1		1	1		1.49066183502714	0	NA	NA	1.49066183502714	2.98184375686395	1.49066183502714
hapcl	~1		1	1		0.21646246508278	0	NA	NA	0.21646246508278	0.525607310416796	0.21646246508278
hprecalc13	~1		1	1		0.304457709499865	0	NA	NA	0.304457709499865	0.66160947668793	0.304457709499865
hchallenge_c	~1		1	1		0.0288127756322161	0	NA	NA	0.0288127756322161	0.0231248835154542	0.0288127756322161
cSFcareer_c	~1		1	1		-0.0163737491649201	0	NA	NA	-0.0163737491649201	-0.0199828832631653	-0.0163737491649201
Belong	~1		1	1		0	0	NA	NA	0	0	0
Gains	~1		1	1		0	0	NA	NA	0	0	0
SupportEnv	~1		1	1		0	0	NA	NA	0	0	0
Satisf	~1		1	1		0	0	NA	NA	0	0	0
DevAdj	~1		1	1		0	0	NA	NA	0	0	0
EmoDiss	~1		1	1		0	0	NA	NA	0	0	0
QualEngag	~1		1	1		0	0	NA	NA	0	0	0
