lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
QualEngag	~	cohort	g2	-0.0295864792985088	0.028773605969202	-1.02825065896074	0.303831934258914	-0.0286157128330394	-0.0143058371493326	-0.0286157128330394
QualEngag	~	hgrades_c		0.0388042535985516	0.0156845981847482	2.47403555650441	0.0133596399842453	0.0375310413406489	0.0358897839238527	0.0375310413406489
QualEngag	~	bparented_c		0.00960852035172536	0.0148883882621733	0.645370081873644	0.518687386718112	0.00929325373124898	0.00900775942337494	0.00929325373124898
QualEngag	~	pell		-0.485131181821881	0.0305579052877704	-15.8757996418045	0	-0.469213468939768	-0.230961320963634	-0.469213468939768
QualEngag	~	hapcl		0.151908408144674	0.0338679362673725	4.48531634598057	7.28058338728133e-06	0.146924118295184	0.0648737517262265	0.146924118295184
QualEngag	~	hprecalc13		0.108919224818229	0.0301835260020244	3.60856530847072	0.000307895010402515	0.105345459591496	0.0507982709704536	0.105345459591496
QualEngag	~	hchallenge_c		0.00270230391347634	0.0118022635792055	0.228964884180146	0.818896209497954	0.00261363820938082	0.00318399577041629	0.00261363820938082
QualEngag	~	cSFcareer_c		-0.00512763196999914	0.0176131426887459	-0.291125329568556	0.770955468332155	-0.00495938845871407	-0.00404872749420677	-0.00495938845871407
DevAdj	~	x_FASt	c	0.0414107171775626	0.0134515516010548	3.07850859185013	0.00208039530688464	0.112147284150088	0.0557903106180383	0.112147284150088
DevAdj	~	XZ_c	cz	-0.00885181507083089	0.00484614304019442	-1.82656908750175	0.0677645847689838	-0.0239722247681907	-0.0338084880865962	-0.0239722247681907
DevAdj	~	EmoDiss	b1	-0.200091780415301	0.00736802746779712	-27.1567636371915	0	-0.584502022820967	-0.584502022820967	-0.584502022820967
DevAdj	~	QualEngag	b2	0.159601765205239	0.00684072359795037	23.3311232240196	0	0.446891833911474	0.446891833911474	0.446891833911474
DevAdj	~	cohort	g3	-0.00645866307286287	0.0108643887532638	-0.594480114762332	0.552191038474854	-0.0174911610382467	-0.0087443462557047	-0.0174911610382467
DevAdj	~	hgrades_c		0.0142801790709266	0.00593951847845364	2.40426545059668	0.0162050014448223	0.0386731602139236	0.0369819571786562	0.0386731602139236
DevAdj	~	bparented_c		0.00330067297629623	0.00562666023860249	0.586613165950826	0.557463538242674	0.00893878530458716	0.00866418047859531	0.00893878530458716
DevAdj	~	pell		-0.0975607444407927	0.0121080864090831	-8.05748663699707	8.88178419700125e-16	-0.264211133600554	-0.130052857535333	-0.264211133600554
DevAdj	~	hapcl		0.0468775013687477	0.0128460798882445	3.64916782213425	0.00026309119565715	0.126952268025331	0.0560552618080719	0.126952268025331
DevAdj	~	hprecalc13		0.0573224076898811	0.0114779179191315	4.99414685605442	5.90964181368392e-07	0.155238855579335	0.0748571934798289	0.155238855579335
DevAdj	~	hchallenge_c		0.00325234486556911	0.00445587825007335	0.729899849825469	0.465451404116445	0.00880790453903771	0.010729997249761	0.00880790453903771
DevAdj	~	cSFcareer_c		0.00337546396308735	0.00665234024279937	0.507410000073436	0.611867170566186	0.00914133205140066	0.00746276737914093	0.00914133205140066
sbvalued	~~	sbvalued		0.147170812334383	0.00459688905142555	32.0153065884294	0	0.147170812334383	0.237911174114933	0.237911174114933
sbmyself	~~	sbmyself		0.187896549966533	0.00516035341602571	36.4115661890543	0	0.187896549966533	0.286581462528325	0.286581462528325
sbcommunity	~~	sbcommunity		0.121714749020328	0.00431006107789349	28.2396807888892	0	0.121714749020328	0.202668208221336	0.202668208221336
pganalyze	~~	pganalyze		0.243670978518482	0.00593042529748266	41.0882805693405	0	0.243670978518482	0.476589491156585	0.476589491156585
pgthink	~~	pgthink		0.173947173119031	0.00464876365167919	37.4179429526814	0	0.173947173119031	0.39285511492258	0.39285511492258
pgwork	~~	pgwork		0.20700853482615	0.00521560300383907	39.6902399729764	0	0.20700853482615	0.44097397200231	0.44097397200231
pgvalues	~~	pgvalues		0.274898561634455	0.006466939971305	42.5082902971468	0	0.274898561634455	0.518657023605255	0.518657023605255
pgprobsolve	~~	pgprobsolve		0.191826851977861	0.00495826571813424	38.6882960459901	0	0.191826851977861	0.418508634343211	0.418508634343211
SEacademic	~~	SEacademic		0.163958094066277	0.00443755331783596	36.9478589490468	0	0.163958094066277	0.285742300317133	0.285742300317133
SEwellness	~~	SEwellness		0.181393612088028	0.00471733595793498	38.4525532430881	0	0.181393612088028	0.311552813236905	0.311552813236905
SEnonacad	~~	SEnonacad		0.245527420605198	0.00590064209650666	41.6102886074986	0	0.245527420605198	0.383091954849729	0.383091954849729
SEactivities	~~	SEactivities		0.278950737112729	0.00652480833216206	42.7523266450183	0	0.278950737112729	0.416339809387421	0.416339809387421
SEdiverse	~~	SEdiverse		0.220434766793748	0.00541184778349162	40.7318859680728	0	0.220434766793748	0.359634184858409	0.359634184858409
sameinst	~~	sameinst		0.104240925815394	0.00677230512884125	15.392237034841	0	0.104240925815394	0.228654769367004	0.228654769367004
evalexp	~~	evalexp		0.120147529347686	0.00692536450527072	17.3489105528301	0	0.120147529347686	0.253147146671637	0.253147146671637
MHWdacad	~~	MHWdacad		0.222987994089597	0.00536858304472026	41.5357259507972	0	0.222987994089597	0.160830884556807	0.160830884556807
MHWdlonely	~~	MHWdlonely		0.170404009008307	0.00437309802106995	38.9664279618902	0	0.170404009008307	0.125765082804479	0.125765082804479
MHWdmental	~~	MHWdmental		0.123722594881457	0.00349297458400897	35.4204108578017	0	0.123722594881457	0.0934535286661359	0.0934535286661359
MHWdexhaust	~~	MHWdexhaust		0.15088081575495	0.00397090801238873	37.9965527492003	0	0.15088081575495	0.111205444133252	0.111205444133252
MHWdsleep	~~	MHWdsleep		0.193483848772316	0.00477197781769766	40.5458399355398	0	0.193483848772316	0.14156804753193	0.14156804753193
MHWdfinancial	~~	MHWdfinancial		0.354400925603099	0.00802377956262112	44.1688262790868	0	0.354400925603099	0.232540388799695	0.232540388799695
QIadmin	~~	QIadmin		0.257230198382177	0.00622299376844399	41.3354420643258	0	0.257230198382177	0.193956015840203	0.193956015840203
QIstudent	~~	QIstudent		0.222350209015891	0.00554716149202637	40.0836011959455	0	0.222350209015891	0.170606534855352	0.170606534855352
QIadvisor	~~	QIadvisor		0.177020334466207	0.0046990250972368	37.6717150479365	0	0.177020334466207	0.13899054131903	0.13899054131903
QIfaculty	~~	QIfaculty		0.148257440666973	0.00416017131844063	35.6373402243793	0	0.148257440666973	0.120358274254827	0.120358274254827
QIstaff	~~	QIstaff		0.178358433194676	0.00469111500129086	38.0204776786748	0	0.178358433194676	0.142373609221796	0.142373609221796
Belong	~~	Belong		0.335077064314047	0.0100139245521041	33.4611133298025	0	0.710775191839439	0.710775191839439	0.710775191839439
Gains	~~	Gains		0.240975536678503	0.00877081581971537	27.4747003735763	0	0.900473989799495	0.900473989799495	0.900473989799495
SupportEnv	~~	SupportEnv		0.278030994358994	0.00877925383837658	31.6690916423492	0	0.678390812447886	0.678390812447886	0.678390812447886
Satisf	~~	Satisf		0.226900955877539	0.00819729900046536	27.6799657868595	0	0.64525225578427	0.64525225578427	0.64525225578427
DevAdj	~~	DevAdj		0.039870002980477	0.00378918140609611	10.522062342102	0	0.292414083626135	0.292414083626135	0.292414083626135
EmoDiss	~~	EmoDiss		1.08696299463277	0.0260322295782987	41.7545101683835	0	0.934228768616487	0.934228768616487	0.934228768616487
QualEngag	~~	QualEngag		0.992208650016942	0.0245806379998728	40.3654555273169	0	0.92816581635832	0.92816581635832	0.92816581635832
x_FASt	~~	x_FASt		0.24747996	0	NA	NA	0.24747996	1	0.24747996
x_FASt	~~	XZ_c		0.403185061255197	0	NA	NA	0.403185061255197	0.574667987872347	0.403185061255197
x_FASt	~~	cohort		-0.00532168	0	NA	NA	-0.00532168	-0.0213978446235376	-0.00532168
x_FASt	~~	hgrades_c		0.0771432800000001	0	NA	NA	0.0771432800000001	0.16216153725462	0.0771432800000001
x_FASt	~~	bparented_c		0.0374682399999993	0	NA	NA	0.0374682399999993	0.0777041637462744	0.0374682399999993
x_FASt	~~	pell		-0.03179244	0	NA	NA	-0.03179244	-0.129832989504816	-0.03179244
x_FASt	~~	hapcl		0.03802308	0	NA	NA	0.03802308	0.173101708143012	0.03802308
x_FASt	~~	hprecalc13		0.01456356	0	NA	NA	0.01456356	0.0607105856852275	0.01456356
x_FASt	~~	hchallenge_c		-0.00171364000000001	0	NA	NA	-0.00171364000000001	-0.00282762987040717	-0.00171364000000001
x_FASt	~~	cSFcareer_c		-0.00284683999999975	0	NA	NA	-0.00284683999999975	-0.00700975147797195	-0.00284683999999975
XZ_c	~~	XZ_c		1.9890001552061	0	NA	NA	1.9890001552061	1	1.9890001552061
XZ_c	~~	cohort		-0.0122229448815985	0	NA	NA	-0.0122229448815985	-0.0173360334702485	-0.0122229448815985
XZ_c	~~	hgrades_c		0.311658687073599	0	NA	NA	0.311658687073599	0.23109023764237	0.311658687073599
XZ_c	~~	bparented_c		0.0513114722287999	0	NA	NA	0.0513114722287999	0.0375360080170335	0.0513114722287999
XZ_c	~~	pell		-0.0962732268327988	0	NA	NA	-0.0962732268327988	-0.138681757057818	-0.0962732268327988
XZ_c	~~	hapcl		0.151432390949601	0	NA	NA	0.151432390949601	0.243178653638818	0.151432390949601
XZ_c	~~	hprecalc13		0.024068761887201	0	NA	NA	0.024068761887201	0.0353918474827728	0.024068761887201
XZ_c	~~	hchallenge_c		-0.0047684275768	0	NA	NA	-0.0047684275768	-0.00277543314742754	-0.0047684275768
XZ_c	~~	cSFcareer_c		-0.0192374757607997	0	NA	NA	-0.0192374757607997	-0.0167086075024765	-0.0192374757607997
cohort	~~	cohort		0.24992944	0	NA	NA	0.24992944	1	0.24992944
cohort	~~	hgrades_c		-0.0168222399999999	0	NA	NA	-0.0168222399999999	-0.0351880246518814	-0.0168222399999999
cohort	~~	bparented_c		-0.00365392000000008	0	NA	NA	-0.00365392000000008	-0.00754052080577974	-0.00365392000000008
cohort	~~	pell		0.00723751999999989	0	NA	NA	0.00723751999999989	0.0294111688341111	0.00723751999999989
cohort	~~	hapcl		-0.00287064000000001	0	NA	NA	-0.00287064000000001	-0.01300451328847	-0.00287064000000001
cohort	~~	hprecalc13		-0.000610479999999997	0	NA	NA	-0.000610479999999997	-0.00253238436955938	-0.000610479999999997
cohort	~~	hchallenge_c		0.01474712	0	NA	NA	0.01474712	0.024214276349304	0.01474712
cohort	~~	cSFcareer_c		0.00255271999999996	0	NA	NA	0.00255271999999996	0.00625466498896374	0.00255271999999996
hgrades_c	~~	hgrades_c		0.914451040000015	0	NA	NA	0.914451040000015	1	0.914451040000015
hgrades_c	~~	bparented_c		0.00300432000000029	0	NA	NA	0.00300432000000029	0.00324128318295077	0.00300432000000029
hgrades_c	~~	pell		-0.0889199199999996	0	NA	NA	-0.0889199199999996	-0.188907869300194	-0.0889199199999996
hgrades_c	~~	hapcl		0.03680744	0	NA	NA	0.03680744	0.0871724922249345	0.03680744
hgrades_c	~~	hprecalc13		0.0300880800000001	0	NA	NA	0.0300880800000001	0.0652500934285117	0.0300880800000001
hgrades_c	~~	hchallenge_c		0.0270184800000001	0	NA	NA	0.0270184800000001	0.0231928261316261	0.0270184800000001
hgrades_c	~~	cSFcareer_c		0.0185408799999999	0	NA	NA	0.0185408799999999	0.0237497856388011	0.0185408799999999
bparented_c	~~	bparented_c		0.939502559999999	0	NA	NA	0.939502559999999	1	0.939502559999999
bparented_c	~~	pell		0.00538264000000022	0	NA	NA	0.00538264000000022	0.011281778426173	0.00538264000000022
bparented_c	~~	hapcl		-0.00793448000000006	0	NA	NA	-0.00793448000000006	-0.0185393099210753	-0.00793448000000006
bparented_c	~~	hprecalc13		-0.0153533600000002	0	NA	NA	-0.0153533600000002	-0.032848938577898	-0.0153533600000002
bparented_c	~~	hchallenge_c		-0.0182501600000002	0	NA	NA	-0.0182501600000002	-0.0154557712270933	-0.0182501600000002
bparented_c	~~	cSFcareer_c		-0.0148109599999998	0	NA	NA	-0.0148109599999998	-0.018717326030956	-0.0148109599999998
pell	~~	pell		0.24229116	0	NA	NA	0.24229116	1	0.24229116
pell	~~	hapcl		-0.0332021200000001	0	NA	NA	-0.0332021200000001	-0.152764030786175	-0.0332021200000001
pell	~~	hprecalc13		-0.0341928400000001	0	NA	NA	-0.0341928400000001	-0.144056640089171	-0.0341928400000001
pell	~~	hchallenge_c		0.00359796000000019	0	NA	NA	0.00359796000000019	0.00600012826793656	0.00359796000000019
pell	~~	cSFcareer_c		-0.0018272399999996	0	NA	NA	-0.0018272399999996	-0.00454711972550474	-0.0018272399999996
hapcl	~~	hapcl		0.19496284	0	NA	NA	0.19496284	1	0.19496284
hapcl	~~	hprecalc13		0.00978587999999998	0	NA	NA	0.00978587999999998	0.0459611467963724	0.00978587999999998
hapcl	~~	hchallenge_c		0.00793028	0	NA	NA	0.00793028	0.0147429906013048	0.00793028
hapcl	~~	cSFcareer_c		-0.00661331999999986	0	NA	NA	-0.00661331999999986	-0.0183464987803147	-0.00661331999999986
hprecalc13	~~	hprecalc13		0.23252316	0	NA	NA	0.23252316	1	0.23252316
hprecalc13	~~	hchallenge_c		-0.00260604	0	NA	NA	-0.00260604	-0.00443630051522281	-0.00260604
hprecalc13	~~	cSFcareer_c		-0.000951239999999807	0	NA	NA	-0.000951239999999807	-0.00241638747610565	-0.000951239999999807
hchallenge_c	~~	hchallenge_c		1.48406875999997	0	NA	NA	1.48406875999997	1	1.48406875999997
hchallenge_c	~~	cSFcareer_c		0.00644755999999994	0	NA	NA	0.00644755999999994	0.0064830289482995	0.00644755999999994
cSFcareer_c	~~	cSFcareer_c		0.66647036	0	NA	NA	0.66647036	1	0.66647036
sbvalued	~1			3.12346271979087	0.0290893978060659	107.374609148476	0	3.12346271979087	3.97130189843634	3.97130189843634
sbmyself	~1			3.10093759593797	0.0291601763042565	106.341524261818	0	3.10093759593797	3.82963753286053	3.82963753286053
sbcommunity	~1			3.11732601411572	0.0291671099580356	106.878124661675	0	3.11732601411572	4.02256836450085	4.02256836450085
pganalyze	~1			3.08086221126204	0.0174124386624613	176.934562181915	0	3.08086221126204	4.30866374734616	4.30866374734616
pgthink	~1			3.08185532223915	0.0169833493513874	181.463341445507	0	3.08185532223915	4.63147970425115	4.63147970425115
pgwork	~1			3.09018190455469	0.0170297207030424	181.458167073909	0	3.09018190455469	4.5102061990794	4.5102061990794
pgvalues	~1			3.0847852956978	0.0172788563990661	178.529482765105	0	3.0847852956978	4.23719879455086	4.23719879455086
pgprobsolve	~1			3.09131389541977	0.017042797632173	181.385354807245	0	3.09131389541977	4.56604952179526	4.56604952179526
SEacademic	~1			3.10110417086149	0.0286476174583542	108.249985373815	0	3.10110417086149	4.0938996482186	4.0938996482186
SEwellness	~1			3.10025955141232	0.028435577229094	109.027487869677	0	3.10025955141232	4.06305684317302	4.06305684317302
SEnonacad	~1			3.08626900141559	0.0285558460899234	108.078359565912	0	3.08626900141559	3.85509683948166	3.85509683948166
SEactivities	~1			3.07899958081237	0.0285668974807956	107.78207829122	0	3.07899958081237	3.76157601528124	3.76157601528124
SEdiverse	~1			3.09349466607544	0.0283440249181714	109.140980330292	0	3.09349466607544	3.9512982196518	3.9512982196518
sameinst	~1			3.29907268472739	0.0275477376090937	119.75838929286	0	3.29907268472739	4.8861060209591	4.8861060209591
evalexp	~1			3.29816852415424	0.0276187266906394	119.417834178144	0	3.29816852415424	4.78742450792251	4.78742450792251
MHWdacad	~1			2.91433754647548	0.0610881398778199	47.7070926092093	0	2.91433754647548	2.47504919969811	2.47504919969811
MHWdlonely	~1			2.89610362168441	0.0614852378449261	47.1024220315903	0	2.89610362168441	2.4880220977099	2.4880220977099
MHWdmental	~1			2.9044307712565	0.0617576053786884	47.0295237881548	0	2.9044307712565	2.52426166236895	2.52426166236895
MHWdexhaust	~1			2.89763946201643	0.061974545855453	46.7553157835924	0	2.89763946201643	2.48765620356843	2.48765620356843
MHWdsleep	~1			2.90368873403322	0.0612566689147462	47.4020018632489	0	2.90368873403322	2.48376396471393	2.48376396471393
MHWdfinancial	~1			2.90294103822154	0.0616043689614805	47.1223240682275	0	2.90294103822154	2.35147295593825	2.35147295593825
QIadmin	~1			5.59044454069509	0.0587303113458906	95.1884029316704	0	5.59044454069509	4.85441604276871	4.85441604276871
QIstudent	~1			5.59955699377884	0.0589651968207925	94.9637632991722	0	5.59955699377884	4.90492904760178	4.90492904760178
QIadvisor	~1			5.61414689491273	0.0592524870418533	94.7495569417557	0	5.61414689491273	4.97467618380663	4.97467618380663
QIfaculty	~1			5.60022691375022	0.0588315372026674	95.1908989639032	0	5.60022691375022	5.04586179416477	5.04586179416477
QIstaff	~1			5.60886017331789	0.058653107058979	95.6276735293473	0	5.60886017331789	5.01120923515968	5.01120923515968
x_FASt	~1			0.4498	0	NA	NA	0.4498	0.90416862447796	0.4498
XZ_c	~1			0.732797275999995	0	NA	NA	0.732797275999995	0.519596764126057	0.732797275999995
cohort	~1			0.4916	0	NA	NA	0.4916	0.983338778561337	0.4916
hgrades_c	~1			7.60635998631187e-16	0	NA	NA	7.60635998631187e-16	7.95420255813798e-16	7.60635998631187e-16
bparented_c	~1			-9.45021838560933e-17	0	NA	NA	-9.45021838560933e-17	-9.7497361047723e-17	-9.45021838560933e-17
pell	~1			1.5878	0	NA	NA	1.5878	3.22572257066312	1.5878
hapcl	~1			0.2654	0	NA	NA	0.2654	0.601069923627956	0.2654
hprecalc13	~1			0.3678	0	NA	NA	0.3678	0.762743678033623	0.3678
hchallenge_c	~1			2.28794760914752e-16	0	NA	NA	2.28794760914752e-16	1.87810151881817e-16	2.28794760914752e-16
cSFcareer_c	~1			-2.1316282072803e-16	0	NA	NA	-2.1316282072803e-16	-2.6110851729542e-16	-2.1316282072803e-16
Belong	~1			0	0	NA	NA	0	0	0
Gains	~1			0	0	NA	NA	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0
dir_z_low	:=	c+cz*-1.88867284425	dir_z_low	0.0581288999241638	0.0199427161896304	2.914793520172	0.00355923938791114	0.157422974086028	0.119643483972342	0.157422974086028
dir_z_mid	:=	c+cz*0	dir_z_mid	0.0414107171775626	0.0134515516010548	3.07850859185013	0.00208039530688464	0.112147284150088	0.0557903106180383	0.112147284150088
dir_z_high	:=	c+cz*1.88867284425	dir_z_high	0.0246925344309614	0.0114770758456739	2.15146564882805	0.0314394643484253	0.0668715942141495	-0.0080628627362657	0.0668715942141495
a1_z_low	:=	a1+a1z*-1.88867284425	a1_z_low	0.13522211604347	0.0548982738617492	2.46313966781545	0.0137726253912498	0.125362304408985	0.0648945571594598	0.125362304408985
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.132232433348483	0.0369911586596539	3.57470374380861	0.000350624685499845	0.122590616440615	0.060985592490367	0.122590616440615
a1_z_high	:=	a1+a1z*1.88867284425	a1_z_high	0.129242750653496	0.0315736022894334	4.09337995293459	4.25130226238135e-05	0.119818928472245	0.0570766278212742	0.119818928472245
a2_z_low	:=	a2+a2z*-1.88867284425	a2_z_low	0.00808571245946298	0.0527097937952295	0.153400570885838	0.878082394713395	0.00782041092000369	0.0230044999691142	0.00782041092000369
a2_z_mid	:=	a2+a2z*0	a2_z_mid	-0.0135636027949712	0.0355107332826541	-0.38195783474842	0.702492640638484	-0.0131185653638035	-0.00652613963910295	-0.0131185653638035
a2_z_high	:=	a2+a2z*1.88867284425	a2_z_high	-0.0352129180494054	0.0303074764306349	-1.16185582557484	0.245294033271769	-0.0340575416476107	-0.0360567792473201	-0.0340575416476107
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	-0.0270568339506625	0.0110273092514955	-2.45362067332909	0.0141426078733207	-0.0732745205125496	-0.0379309999297751	-0.0732745205125496
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.0264586230173457	0.00746196094995293	-3.54580025207885	0.000391422786935047	-0.0716544632884087	-0.0356462021735547	-0.0716544632884087
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.0258604120840289	0.00638503974407661	-4.05015679158764	5.11833271668038e-05	-0.0700344060642677	-0.0333614044173343	-0.0700344060642677
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	0.00129049398147229	0.00841273163603186	0.153397735397273	0.878084630643403	0.00349487777798177	0.0102805231794139	0.00349487777798177
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	-0.00216477494862012	0.0056683219458465	-0.381907550294734	0.702529939705522	-0.00586257973371769	-0.00291647851168108	-0.00586257973371769
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.00562004387871252	0.00484284127933366	-1.16048483824888	0.245851463218818	-0.0152200372454171	-0.0161134802027761	-0.0152200372454171
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	0.0323625599549736	0.0239820995266782	1.34944648690882	0.177193597760764	0.0876433313514597	0.091993007221981	0.0876433313514597
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	0.0127873192115968	0.0161547335571969	0.791552467660485	0.428621671596938	0.0346302411279621	0.0172276299328025	0.0346302411279621
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	-0.00678792153177995	0.0137866588086099	-0.492354356919375	0.622468859776397	-0.0183828490955354	-0.057537747356376	-0.0183828490955354
index_MM_EmoDiss	:=	a1z*b1	index_MM_EmoDiss	0.000316736133067211	0.00267392853210406	0.11845347744503	0.905708355117807	0.000857775463375335	0.00120973717770995	0.000857775463375335
index_MM_QualEngag	:=	a2z*b2	index_MM_QualEngag	-0.00182946927024013	0.00204952362151657	-0.892631463738095	0.372054563914715	-0.00495451477485257	-0.00698744715437234	-0.00495451477485257
