lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
MHWdfinancial	~~	MHWdfinancial		0.2096585923591	0.00617762724330275	33.9383689079644	0	0.197550665452313	0.221766519265887
QIadmin	~~	QIadmin		0.194153672398288	0.00638363151120308	30.4142982027635	0	0.181641984545755	0.206665360250821
QIstudent	~~	QIstudent		0.170377200521913	0.00589001889043834	28.9264268402428	0	0.158832975628393	0.181921425415432
QIadvisor	~~	QIadvisor		0.136460939206939	0.00503932698009548	27.0791992156766	0	0.126584039819631	0.146337838594247
QIfaculty	~~	QIfaculty		0.128305437901637	0.00492798287262502	26.0360965567423	0	0.118646768954862	0.137964106848413
QIstaff	~~	QIstaff		0.147292472940739	0.0053168961633542	27.7027176035386	0	0.136871547951026	0.157713397930453
Belong	~~	Belong		0.746458030456235	0.0196133933122636	38.058586730604	0	0.70801648594958	0.78489957496289
Gains	~~	Gains		0.922784533333469	0.0118689011537195	77.7481016466538	0	0.899521914536113	0.946047152130825
SupportEnv	~~	SupportEnv		0.668006862684975	0.0246153504582605	27.1378164539114	0	0.619761662319953	0.716252063049997
Satisf	~~	Satisf		0.560175804818791	0.0297435953922052	18.8334933094737	0	0.501879429079337	0.618472180558244
DevAdj	~~	DevAdj		0.99867491369214	0.00150225463011552	664.784047705245	0	0.995730548721505	1.00161927866277
EmoDiss	~~	EmoDiss		1	0	NA	NA	1	1
QualEngag	~~	QualEngag		1	0	NA	NA	1	1
EmoDiss	~~	QualEngag		-0.335780963819789	0.0140982412309441	-23.8172236039476	0	-0.363413008877797	-0.308148918761781
x_FASt	~~	x_FASt		1	0	NA	NA	1	1
sbvalued	~1			3.66106642892372	0.0412370465823414	88.7810047602069	0	3.58024330279353	3.74188955505391
sbmyself	~1			3.56184903199832	0.0397838677469016	89.5299837275304	0	3.48387408404869	3.63982397994795
sbcommunity	~1			3.67538105494892	0.0421019574775108	87.297153746644	0	3.59286273461437	3.75789937528348
pganalyze	~1			4.22016942620978	0.0480407341514953	87.8456480890066	0	4.12601131748198	4.31432753493757
pgthink	~1			4.54650428736846	0.0524857349535618	86.6236186154411	0	4.44363413715736	4.64937443757956
pgwork	~1			4.27668518050592	0.0517638894350372	82.6190849872881	0	4.17522982151353	4.3781405394983
pgvalues	~1			4.04432994105248	0.0472220300730016	85.6449825388756	0	3.95177646283253	4.13688341927243
pgprobsolve	~1			4.4364677347218	0.0514750322202594	86.1867888831686	0	4.33557852546706	4.53735694397655
SEacademic	~1			3.76280011899587	0.041766683921863	90.0909472735569	0	3.68093892275535	3.84466131523639
SEwellness	~1			3.75977686175011	0.0413184026811111	90.9952132169162	0	3.67879428059641	3.84075944290381
SEnonacad	~1			3.59788620340347	0.0408087624882472	88.1645505530742	0	3.51790249867286	3.67786990813409
SEactivities	~1			3.51211653426698	0.0390538789942602	89.9300306323774	0	3.43557233798165	3.58866073055232
SEdiverse	~1			3.69373781265291	0.0428287871098201	86.2442777840417	0	3.60979493241613	3.77768069288969
sameinst	~1			4.36364107018502	0.0457572238206766	95.3650747537963	0	4.27395855946395	4.45332358090608
evalexp	~1			4.33242124735653	0.0456691346499831	94.8654114110335	0	4.24291138823745	4.42193110647561
MHWdacad	~1			2.81906096745165	0.0303565650712872	92.8649523037788	0	2.75956319321758	2.87855874168572
MHWdlonely	~1			2.84389194427639	0.0305312310309986	93.1469792812798	0	2.78405183105197	2.90373205750082
MHWdmental	~1			2.86062022912174	0.0308981555544986	92.5822327509529	0	2.8000609570462	2.92117950119727
MHWdexhaust	~1			2.83923367840877	0.0299872772130468	94.6812762705071	0	2.78045969507678	2.89800766174076
MHWdsleep	~1			2.83184648298095	0.030290249063324	93.4903663902126	0	2.77247868573409	2.89121428022781
MHWdfinancial	~1			2.72333973336589	0.0295692854345001	92.1002889771701	0	2.66538499886568	2.78129446786609
QIadmin	~1			4.49008421789507	0.0528772516869174	84.9152343332924	0	4.38644670898725	4.59372172680289
QIstudent	~1			4.42232199258363	0.0555090776473116	79.6684466760873	0	4.31352619957986	4.5311177855874
QIadvisor	~1			4.56244446776561	0.0579101084635435	78.7849408128434	0	4.44894274083626	4.67594619469497
QIfaculty	~1			4.64313368681045	0.0587117987450219	79.0834855354203	0	4.52806067580264	4.75820669781825
QIstaff	~1			4.59562946438135	0.0570023762828895	80.6217172697208	0	4.48390685983369	4.70735206892902
x_FASt	~1			0.999999999999995	0	NA	NA	0.999999999999995	0.999999999999995
Belong	~1			0	0	NA	NA	0	0
Gains	~1			0	0	NA	NA	0	0
SupportEnv	~1			0	0	NA	NA	0	0
Satisf	~1			0	0	NA	NA	0	0
DevAdj	~1			0	0	NA	NA	0	0
EmoDiss	~1			0	0	NA	NA	0	0
QualEngag	~1			0	0	NA	NA	0	0
