lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
DevAdj	~	pell		0.0576368104027995	0.0248022700073557	2.32385222746571	0.0201334154295698	0.239341119521737	0.118906588866391	0.239341119521737
DevAdj	~	hapcl		0.0199154471262489	0.0271095532071387	0.734628378936344	0.462565849760529	0.082700367658458	0.0412884156700403	0.082700367658458
DevAdj	~	hprecalc13		-0.0712899088944525	0.0273876932732882	-2.60299062732615	0.00924144801140536	-0.296036621148142	-0.143442171126295	-0.296036621148142
DevAdj	~	hchallenge_c		0.0358871659546147	0.0156262150019002	2.29660003719716	0.0216415965291463	0.149024111778792	0.127744420559062	0.149024111778792
DevAdj	~	cSFcareer_c		0.00985063870861904	0.0133502277749303	0.737862969433152	0.460597723534019	0.0409055060481022	0.0389283762479801	0.0409055060481022
sbvalued	~~	sbvalued		0.290383659361823	0.0205361942597995	14.1400911818535	0	0.290383659361823	0.575301008431444	0.575301008431444
sbmyself	~~	sbmyself		0.224343013829537	0.0174972262842716	12.8216329939792	0	0.224343013829537	0.477599292930461	0.477599292930461
sbcommunity	~~	sbcommunity		0.295773092360515	0.025460774765938	11.6168142988408	0	0.295773092360515	0.471030816967049	0.471030816967049
pganalyze	~~	pganalyze		0.223796276725645	0.0168388319328399	13.2904869897292	0	0.223796276725645	0.632075582480657	0.632075582480657
pgthink	~~	pgthink		0.241388631064834	0.0167482711287372	14.4127491852369	0	0.241388631064834	0.804936160429087	0.804936160429087
pgwork	~~	pgwork		0.236749356665914	0.0181341876859491	13.055415592139	0	0.236749356665914	0.62913638571275	0.62913638571275
pgvalues	~~	pgvalues		0.247059712092122	0.0148350541843147	16.6537788822735	0	0.247059712092122	0.807995527834015	0.807995527834015
pgprobsolve	~~	pgprobsolve		0.266865134997048	0.0179016938802278	14.9072560832804	0	0.266865134997048	0.724126917466257	0.724126917466257
SEacademic	~~	SEacademic		0.190529120242025	0.0110867315343661	17.1853282143103	0	0.190529120242025	0.726142585794178	0.726142585794178
SEwellness	~~	SEwellness		0.216107299952111	0.0140500550399409	15.3812422327009	0	0.216107299952111	0.608835625079425	0.608835625079425
SEnonacad	~~	SEnonacad		0.214195040983062	0.0146695697668146	14.6013171747962	0	0.214195040983062	0.601735476794409	0.601735476794409
SEactivities	~~	SEactivities		0.202739038789819	0.0147157563434122	13.7770043250668	0	0.202739038789819	0.509128878154927	0.509128878154927
SEdiverse	~~	SEdiverse		0.250408715233473	0.0139789340219473	17.9132911594207	0	0.250408715233473	0.71047004776598	0.71047004776598
sameinst	~~	sameinst		0.204019158606057	0.0301234448607932	6.77276983256306	1.26338939310244e-11	0.204019158606057	0.470335470381066	0.470335470381066
evalexp	~~	evalexp		0.222530014373049	0.0380260694088641	5.85203829458049	4.8558477239169e-09	0.222530014373049	0.451965249165527	0.451965249165527
MHWdacad	~~	MHWdacad		1.54590436291862	0.0861795045012763	17.9381904301356	0	1.54590436291862	0.718785844698459	0.718785844698459
MHWdlonely	~~	MHWdlonely		1.50622751778423	0.0782927469869733	19.2384042679566	0	1.50622751778423	0.682594349851022	0.682594349851022
MHWdmental	~~	MHWdmental		1.35562467948074	0.0979032112221041	13.8465803374453	0	1.35562467948074	0.563301132156344	0.563301132156344
MHWdexhaust	~~	MHWdexhaust		1.54293097667286	0.101959762763316	15.1327438869639	0	1.54293097667286	0.683989777551546	0.683989777551546
MHWdsleep	~~	MHWdsleep		1.32647865786217	0.083286334191654	15.926726403995	0	1.32647865786217	0.641559452115538	0.641559452115538
MHWdfinancial	~~	MHWdfinancial		1.44950308052628	0.0841613204331814	17.2229127711594	0	1.44950308052628	0.669630774352948	0.669630774352948
QIadmin	~~	QIadmin		0.981157365266173	0.0678338741309405	14.4641210285621	0	0.981157365266173	0.460119384984223	0.460119384984223
QIstudent	~~	QIstudent		0.910419108892512	0.0564305432990138	16.1334457488454	0	0.910419108892512	0.512332201564165	0.512332201564165
QIadvisor	~~	QIadvisor		0.785137637688447	0.0492374455448153	15.9459457939146	0	0.785137637688447	0.455200110304261	0.455200110304261
QIfaculty	~~	QIfaculty		0.961189407219921	0.0611458295550107	15.7196233040746	0	0.961189407219921	0.494406477562954	0.494406477562954
QIstaff	~~	QIstaff		0.899594028132547	0.068665452787851	13.1011155043561	0	0.899594028132547	0.4864715380187	0.4864715380187
Belong	~~	Belong		0.156375546770088	0.0209167657819527	7.47608633190372	7.66053886991358e-14	0.729475269104174	0.729475269104174	0.729475269104174
Gains	~~	Gains		0.104990649361064	0.0149229595172867	7.03551123618899	1.9853008126347e-12	0.805950125835225	0.805950125835225	0.805950125835225
SupportEnv	~~	SupportEnv		0.0552850885319314	0.00932421578892661	5.92919445274826	3.04424419006466e-09	0.769385596089363	0.769385596089363	0.769385596089363
Satisf	~~	Satisf		0.179940649133956	0.0299937043132039	5.99928062419225	1.98193594869167e-09	0.783186463903043	0.783186463903043	0.783186463903043
DevAdj	~~	DevAdj		0.0239775742404588	0.00755054619972486	3.17560791050222	0.00149522897893739	0.413466190147193	0.413466190147193	0.413466190147193
EmoDiss	~~	EmoDiss		0.516641362594964	0.0743326377026349	6.95039727584765	3.64264174379514e-12	0.854218333824095	0.854218333824095	0.854218333824095
QualEngag	~~	QualEngag		0.974974900187709	0.0872499722223926	11.1745009809583	0	0.84689108988059	0.84689108988059	0.84689108988059
x_FASt	~~	x_FASt		0.249803934152708	0	NA	NA	0.249803934152708	1	0.249803934152708
x_FASt	~~	XZ_c		0.382412008152728	0	NA	NA	0.382412008152728	0.612208715647372	0.382412008152728
x_FASt	~~	cohort		-0.00103847550574637	0	NA	NA	-0.00103847550574637	-0.00415604978954376	-0.00103847550574637
x_FASt	~~	hgrades_c		-0.0389215850163493	0	NA	NA	-0.0389215850163493	-0.0670683747954095	-0.0389215850163493
x_FASt	~~	bparented_c		-0.0616066383893262	0	NA	NA	-0.0616066383893262	-0.109112075332384	-0.0616066383893262
x_FASt	~~	pell		0.00958701739486667	0	NA	NA	0.00958701739486667	0.038609597672741	0.00958701739486667
x_FASt	~~	hapcl		-0.00638407944028602	0	NA	NA	-0.00638407944028602	-0.0255845550015791	-0.00638407944028602
x_FASt	~~	hprecalc13		0.00315103546187742	0	NA	NA	0.00315103546187742	0.0130113464994393	0.00315103546187742
x_FASt	~~	hchallenge_c		-0.0431537760536341	0	NA	NA	-0.0431537760536341	-0.100724186355356	-0.0431537760536341
x_FASt	~~	cSFcareer_c		0.0069383138366449	0	NA	NA	0.0069383138366449	0.0145871276651955	0.0069383138366449
XZ_c	~~	XZ_c		1.56194145777248	0	NA	NA	1.56194145777248	1	1.56194145777248
XZ_c	~~	cohort		0.00750187568794869	0	NA	NA	0.00750187568794869	0.0120066432948185	0.00750187568794869
XZ_c	~~	hgrades_c		0.0587527866977509	0	NA	NA	0.0587527866977509	0.0404876897039169	0.0587527866977509
XZ_c	~~	bparented_c		-0.143181963123166	0	NA	NA	-0.143181963123166	-0.101414692391795	-0.143181963123166
XZ_c	~~	pell		-0.0024487806108382	0	NA	NA	-0.0024487806108382	-0.00394392728721355	-0.0024487806108382
XZ_c	~~	hapcl		0.0625438866027244	0	NA	NA	0.0625438866027244	0.10023784274521	0.0625438866027244
XZ_c	~~	hprecalc13		-0.0165714005686812	0	NA	NA	-0.0165714005686812	-0.0273649984467656	-0.0165714005686812
XZ_c	~~	hchallenge_c		0.0279218949247367	0	NA	NA	0.0279218949247367	0.0260631626059845	0.0279218949247367
XZ_c	~~	cSFcareer_c		0.0811458981664527	0	NA	NA	0.0811458981664527	0.0682259632683059	0.0811458981664527
cohort	~~	cohort		0.249937693369342	0	NA	NA	0.249937693369342	1	0.249937693369342
cohort	~~	hgrades_c		-0.0138055234177986	0	NA	NA	-0.0138055234177986	-0.0237828501709073	-0.0138055234177986
cohort	~~	bparented_c		0.0443751601045011	0	NA	NA	0.0443751601045011	0.0785722148475669	0.0443751601045011
cohort	~~	pell		-0.00587532078201891	0	NA	NA	-0.00587532078201891	-0.0236552260322029	-0.00587532078201891
cohort	~~	hapcl		0.0189082924127157	0	NA	NA	0.0189082924127157	0.0757557588958608	0.0189082924127157
cohort	~~	hprecalc13		0.00836174055254532	0	NA	NA	0.00836174055254532	0.0345182999347551	0.00836174055254532
cohort	~~	hchallenge_c		-0.0101314178151822	0	NA	NA	-0.0101314178151822	-0.0236411690439209	-0.0101314178151822
cohort	~~	cSFcareer_c		-0.0570044041510729	0	NA	NA	-0.0570044041510729	-0.119814122772261	-0.0570044041510729
hgrades_c	~~	hgrades_c		1.3481747740817	0	NA	NA	1.3481747740817	1	1.3481747740817
hgrades_c	~~	bparented_c		0.0292245427870088	0	NA	NA	0.0292245427870088	0.0222802247953992	0.0292245427870088
hgrades_c	~~	pell		-0.0371411260227469	0	NA	NA	-0.0371411260227469	-0.0643862846971265	-0.0371411260227469
hgrades_c	~~	hapcl		-0.0467886076590406	0	NA	NA	-0.0467886076590406	-0.0807135120896297	-0.0467886076590406
hgrades_c	~~	hprecalc13		-0.0440051254117415	0	NA	NA	-0.0440051254117415	-0.0782165675211084	-0.0440051254117415
hgrades_c	~~	hchallenge_c		0.0960291852584239	0	NA	NA	0.0960291852584239	0.0964816555721156	0.0960291852584239
hgrades_c	~~	cSFcareer_c		-0.0944323946909968	0	NA	NA	-0.0944323946909968	-0.0854600977587939	-0.0944323946909968
bparented_c	~~	bparented_c		1.27617466163771	0	NA	NA	1.27617466163771	1	1.27617466163771
bparented_c	~~	pell		-0.0049845010192381	0	NA	NA	-0.0049845010192381	-0.00888133042504178	-0.0049845010192381
bparented_c	~~	hapcl		0.0485815374672411	0	NA	NA	0.0485815374672411	0.086138125793085	0.0485815374672411
bparented_c	~~	hprecalc13		-0.00718853777601623	0	NA	NA	-0.00718853777601623	-0.0131327019883392	-0.00718853777601623
bparented_c	~~	hchallenge_c		0.00991843923526939	0	NA	NA	0.00991843923526939	0.0102424270520837	0.00991843923526939
bparented_c	~~	cSFcareer_c		-0.00596815182237309	0	NA	NA	-0.00596815182237309	-0.00555137140977513	-0.00596815182237309
pell	~~	pell		0.246818213602723	0	NA	NA	0.246818213602723	1	0.246818213602723
pell	~~	hapcl		-0.000739409152374138	0	NA	NA	-0.000739409152374138	-0.00298109242886607	-0.000739409152374138
pell	~~	hprecalc13		-0.00486382567621169	0	NA	NA	-0.00486382567621169	-0.0202049596439806	-0.00486382567621169
pell	~~	hchallenge_c		0.0336631535983057	0	NA	NA	0.0336631535983057	0.0790461637374572	0.0336631535983057
pell	~~	cSFcareer_c		-0.00893183555667536	0	NA	NA	-0.00893183555667536	-0.0188915502147655	-0.00893183555667536
hapcl	~~	hapcl		0.249253666859593	0	NA	NA	0.249253666859593	1	0.249253666859593
hapcl	~~	hprecalc13		-0.0147793013523459	0	NA	NA	-0.0147793013523459	-0.0610944437708473	-0.0147793013523459
hapcl	~~	hchallenge_c		0.0191285867796115	0	NA	NA	0.0191285867796115	0.044696828527048	0.0191285867796115
hapcl	~~	cSFcareer_c		0.00412133400046637	0	NA	NA	0.00412133400046637	0.00867426158028245	0.00412133400046637
hprecalc13	~~	hprecalc13		0.234780932224219	0	NA	NA	0.234780932224219	1	0.234780932224219
hprecalc13	~~	hchallenge_c		-0.000680666250853869	0	NA	NA	-0.000680666250853869	-0.00163876774607043	-0.000680666250853869
hprecalc13	~~	cSFcareer_c		-0.0213488146900821	0	NA	NA	-0.0213488146900821	-0.0462975316015203	-0.0213488146900821
hchallenge_c	~~	hchallenge_c		0.734802791354847	0	NA	NA	0.734802791354847	1	0.734802791354847
hchallenge_c	~~	cSFcareer_c		0.13568668964504	0	NA	NA	0.13568668964504	0.166328752030423	0.13568668964504
cSFcareer_c	~~	cSFcareer_c		0.905668032672089	0	NA	NA	0.905668032672089	1	0.905668032672089
sbvalued	~1			2.78122846785838	0.0592872752600699	46.9110522562933	0	2.78122846785838	3.91469694360709	3.91469694360709
sbmyself	~1			2.87679818284396	0.0648841247600647	44.3374738193985	0	2.87679818284396	4.19744446033788	4.19744446033788
sbcommunity	~1			2.53945670795214	0.0729409129022813	34.8152580891638	0	2.53945670795214	3.20469087140448	3.20469087140448
pganalyze	~1			2.86778738435482	0.0402363828717592	71.2734888097419	0	2.86778738435482	4.81953377605156	4.81953377605156
pgthink	~1			2.80661775316388	0.0314142176076737	89.3422776977993	0	2.80661775316388	5.12513820346949	5.12513820346949
pgwork	~1			2.78110999276598	0.0410941686888072	67.6765118142779	0	2.78110999276598	4.533630937725	4.533630937725
pgvalues	~1			2.79524944149921	0.0302438260873235	92.423803569973	0	2.79524944149921	5.05503401625454	5.05503401625454
pgprobsolve	~1			2.84607528152889	0.0374896597395161	75.9162740153914	0	2.84607528152889	4.68821812939902	4.68821812939902
SEacademic	~1			2.78826046669458	0.0335544186751837	83.0966703278558	0	2.78826046669458	5.44331683602363	5.44331683602363
SEwellness	~1			2.65326287749238	0.0458048414347064	57.9253806887321	0	2.65326287749238	4.45343984434586	4.45343984434586
SEnonacad	~1			2.59575120620169	0.0475774004188631	54.5584917071794	0	2.59575120620169	4.35072032955628	4.35072032955628
SEactivities	~1			2.52851818244218	0.0528587646929963	47.8353627279754	0	2.52851818244218	4.00692538254848	4.00692538254848
SEdiverse	~1			2.70915976557113	0.0398353248663447	68.0089788312482	0	2.70915976557113	4.56333953806537	4.56333953806537
sameinst	~1			3.26596205618839	0.0550507427588393	59.3263940233393	0	3.26596205618839	4.95883348203657	4.95883348203657
evalexp	~1			3.23314249343849	0.060216759251113	53.6917385400267	0	3.23314249343849	4.60768805828535	4.60768805828535
MHWdacad	~1			3.54830483015599	0.130561585428355	27.1772498665245	0	3.54830483015599	2.41952084967144	2.41952084967144
MHWdlonely	~1			3.00855829191701	0.133743211417144	22.4950355239589	0	3.00855829191701	2.02532389348105	2.02532389348105
MHWdmental	~1			3.18540341435669	0.155954284626459	20.4252382163553	0	3.18540341435669	2.05335963288983	2.05335963288983
MHWdexhaust	~1			3.92108076306866	0.14505730352541	27.0312536340633	0	3.92108076306866	2.61070225350979	2.61070225350979
MHWdsleep	~1			3.72681041607668	0.141327638839378	26.370004103106	0	3.72681041607668	2.59182468060785	2.59182468060785
MHWdfinancial	~1			3.15398683740578	0.143509508212756	21.9775461339462	0	3.15398683740578	2.14371974164394	2.14371974164394
QIadmin	~1			4.53103929798036	0.16974119803022	26.6938100506022	0	4.53103929798036	3.10287128278825	3.10287128278825
QIstudent	~1			5.22426767738034	0.148984710862218	35.0657973368273	0	5.22426767738034	3.91904784315689	3.91904784315689
QIadvisor	~1			4.90683277963725	0.15713038035414	31.2277789220534	0	4.90683277963725	3.73619503281177	3.73619503281177
QIfaculty	~1			5.07204471194866	0.155064741152428	32.7092069689966	0	5.07204471194866	3.63764791209586	3.63764791209586
QIstaff	~1			4.67056868465692	0.153456582241359	30.4357663675252	0	4.67056868465692	3.43459235816623	3.43459235816623
x_FASt	~1			0.514002351491506	0	NA	NA	0.514002351491506	1.02840805347451	0.514002351491506
XZ_c	~1			0.786859791042887	0	NA	NA	0.786859791042887	0.629600373579045	0.786859791042887
cohort	~1			0.492106545074676	0	NA	NA	0.492106545074676	0.984335759082086	0.492106545074676
hgrades_c	~1			0.45117584888252	0	NA	NA	0.45117584888252	0.388573112208128	0.45117584888252
bparented_c	~1			-0.0416387815548781	0	NA	NA	-0.0416387815548781	-0.0368589495347733	-0.0416387815548781
pell	~1			1.55640732574119	0	NA	NA	1.55640732574119	3.13281438250071	1.55640732574119
hapcl	~1			0.527319098455233	0	NA	NA	0.527319098455233	1.05621595326115	0.527319098455233
hprecalc13	~1			0.376634414135135	0	NA	NA	0.376634414135135	0.777299858843505	0.376634414135135
hchallenge_c	~1			-0.0952999552183419	0	NA	NA	-0.0952999552183419	-0.111175040888817	-0.0952999552183419
cSFcareer_c	~1			-0.0541805148333773	0	NA	NA	-0.0541805148333773	-0.0569322841283678	-0.0541805148333773
Belong	~1			0	0	NA	NA	0	0	0
Gains	~1			0	0	NA	NA	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0
dir_z_low	:=	c+cz*-1.30311981899	dir_z_low	0.0515224048824067	0.0487600480584965	1.05665205293884	0.290670414878887	0.21395059821715	0.148722272036199	0.21395059821715
dir_z_mid	:=	c+cz*0	dir_z_mid	0.0381040760139296	0.0315236446853492	1.20874589198878	0.226760484784265	0.158229994820676	0.0790839678273019	0.158229994820676
dir_z_high	:=	c+cz*1.30311981899	dir_z_high	0.0246857471454525	0.0250018474784066	0.987356920994454	0.323467695206634	0.102509391424202	0.00944566361840438	0.102509391424202
a1_z_low	:=	a1+a1z*-1.30311981899	a1_z_low	0.0619795546193632	0.121652601053439	0.509479896711268	0.610415886024866	0.0796963274379764	-0.148265549476872	0.0796963274379764
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.257030957901011	0.0831680496716702	3.09050120708271	0.00199818992497725	0.330502913555564	0.165186643733886	0.330502913555564
a1_z_high	:=	a1+a1z*1.30311981899	a1_z_high	0.452082361182659	0.0641581515951915	7.04637446594614	1.83630888273001e-12	0.581309499673151	0.478638836944645	0.581309499673151
a2_z_low	:=	a2+a2z*-1.30311981899	a2_z_low	0.406648749735824	0.163895518328245	2.48114624416636	0.0130960630295032	0.378997639917188	0.418837982919937	0.378997639917188
a2_z_mid	:=	a2+a2z*0	a2_z_mid	0.0784352469034188	0.108831735152351	0.720701979010248	0.471092894554237	0.0731018439919694	0.0365365864097337	0.0731018439919694
a2_z_high	:=	a2+a2z*1.30311981899	a2_z_high	-0.249778255928987	0.081589938560415	-3.06138551316634	0.00220315228022949	-0.232793951933249	-0.34576481010047	-0.232793951933249
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	-0.00755735151281455	0.014901576081596	-0.507151154443869	0.612048764618204	-0.0313824612960968	0.0583833410846141	-0.0313824612960968
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.0313405494838217	0.0117798591697158	-2.66051987823364	0.00780201217055199	-0.130143950497301	-0.0650464534597938	-0.130143950497301
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.0551237474548288	0.0131455921903407	-4.19332553883222	2.74894507272805e-05	-0.228905439698505	-0.188476248004202	-0.228905439698505
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	0.0500970598237161	0.0201693704038761	2.48381872217928	0.0129981957803589	0.208031747405183	0.229900105672255	0.208031747405183
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	0.0096628238964492	0.0132938548037746	0.726863956247333	0.467309299205481	0.0401255911448773	0.020054926771307	0.0401255911448773
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.0307714120308177	0.0109463676182979	-2.81110712738902	0.00493713445263144	-0.127780565115429	-0.189790252129642	-0.127780565115429
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	0.0940621131933083	0.0516975475618971	1.81946954216133	0.0688398254879481	0.390599884326237	0.437005718793069	0.390599884326237
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	0.0164263504265571	0.0341984436813717	0.480324501886756	0.630996669053242	0.0682116354682524	0.0340924411388151	0.0682116354682524
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	-0.061209412340194	0.0257504470858817	-2.37702328569485	0.0174529863156856	-0.254176613389732	-0.368820836515439	-0.254176613389732
