lhs	op	rhs	block	group	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all
sbmyself	~1		1	1	2.84542368289952	0.0192175068698733	148.064142875901	0	2.80775806156192	2.88308930423712	2.84542368289952	4.00218971766875
sbcommunity	~1		1	1	2.50271925429889	0.0223460252401275	111.998408101888	0	2.45892184963062	2.54651665896717	2.50271925429889	3.11975396013884
pganalyze	~1		1	1	2.83298804364439	0.0179465013017379	157.85740050458	0	2.79781354744448	2.8681625398443	2.83298804364439	4.48478276584572
pgthink	~1		1	1	2.79332629449644	0.0165007341610924	169.284970427735	0	2.76098544982223	2.82566713917065	2.79332629449644	4.87296673831898
pgwork	~1		1	1	2.74641641225119	0.0161634602875045	169.915127293279	0	2.71473661222214	2.77809621228025	2.74641641225119	4.79866510034514
pgvalues	~1		1	1	2.74506308342391	0.0164743687432492	166.62629847646	0	2.71277391401911	2.77735225282871	2.74506308342391	4.7475367987941
pgprobsolve	~1		1	1	2.82999096383266	0.0177387218033482	159.537479374557	0	2.79522370796632	2.864758219699	2.82999096383266	4.49703457253959
SEacademic	~1		1	1	2.76438651960575	0.0151647144642971	182.290706898178	0	2.73466422541989	2.7941088137916	2.76438651960575	5.15898875047614
SEwellness	~1		1	1	2.62465412715609	0.017596340447808	149.159089922191	0	2.59016593361868	2.6591423206935	2.62465412715609	4.30501895714237
SEnonacad	~1		1	1	2.51200048232686	0.0174504141343358	143.950766038509	0	2.47779829910825	2.54620266554547	2.51200048232686	4.1767346954208
SEactivities	~1		1	1	2.47336572888745	0.0179431287386786	137.844729584747	0	2.43819784278968	2.50853361498523	2.47336572888745	3.95804691185826
SEdiverse	~1		1	1	2.6466193686071	0.0166004620584431	159.430464000911	0	2.61408306084583	2.67915567636837	2.6466193686071	4.54471866687219
sameinst	~1		1	1	3.23725993753002	0.0177561020985833	182.318164175701	0	3.20245861691098	3.27206125814906	3.23725993753002	5.17818988890191
evalexp	~1		1	1	3.15678357182065	0.0206305717902615	153.014836617897	0	3.11634839413127	3.19721874951003	3.15678357182065	4.41915826039513
MHWdacad	~1		1	1	4.04308182310591	0.0412521559125919	98.0089824074331	0	3.9622290832326	4.12393456297922	4.04308182310591	2.73956210325998
MHWdlonely	~1		1	1	3.46738435472641	0.0399207960266011	86.8565935512892	0	3.3891410322801	3.54562767717272	3.46738435472641	2.4435037233409
MHWdmental	~1		1	1	3.75771800823228	0.0407419535223846	92.2321509735094	0	3.6778652466686	3.83757076979596	3.75771800823228	2.57471579474968
MHWdexhaust	~1		1	1	4.36252206980476	0.0407510191967388	107.053078813643	0	4.28265153984585	4.44239259976367	4.36252206980476	2.93211670840641
MHWdsleep	~1		1	1	4.18190840914213	0.0400654021853132	104.377048052574	0	4.1033816638328	4.26043515445145	4.18190840914213	2.85703816228735
MHWdfinancial	~1		1	1	3.63642340625697	0.0433459434880135	83.8930500442919	0	3.55146691814455	3.72137989436938	3.63642340625697	2.3740458608488
QIadmin	~1		1	1	4.13486176897869	0.0403666334154343	102.432663294574	0	4.05574462130731	4.21397891665007	4.13486176897869	2.92633408947507
QIstudent	~1		1	1	4.86392803367008	0.0369581786776583	131.606269781102	0	4.79149133452767	4.93636473281248	4.86392803367008	3.71637299174513
QIadvisor	~1		1	1	4.50256075374773	0.0387756725007277	116.118186052433	0	4.42656183216998	4.57855967532547	4.50256075374773	3.28824554019777
QIfaculty	~1		1	1	4.78279675217825	0.0372078429883913	128.54270411941	0	4.70987071997858	4.85572278437792	4.78279675217825	3.59923051977771
QIstaff	~1		1	1	4.45766341418853	0.0371019035724869	120.146488049582	0	4.38494501942858	4.53038180894848	4.45766341418853	3.3324687194876
Belong	~1		1	1	0	0	NA	NA	0	0	0	0
Gains	~1		1	1	0	0	NA	NA	0	0	0	0
SupportEnv	~1		1	1	0	0	NA	NA	0	0	0	0
Satisf	~1		1	1	0	0	NA	NA	0	0	0	0
DevAdj	~1		1	1	0	0	NA	NA	0	0	0	0
EmoDiss	~1		1	1	0	0	NA	NA	0	0	0	0
QualEngag	~1		1	1	0	0	NA	NA	0	0	0	0
Belong	=~	sbvalued	2	2	1	0	NA	NA	1	1	0.510720748524673	0.697135300411518
Belong	=~	sbmyself	2	2	0.997680813171977	0.0435570588081154	22.9051465014459	0	0.912310546635578	1.08305107970838	0.509536291691897	0.720296462295837
Belong	=~	sbcommunity	2	2	1.08247736783976	0.0495172900773964	21.8605938682798	0	0.985425262676044	1.17952947300348	0.552843651564142	0.705212829840579
Gains	=~	pganalyze	2	2	1	0	NA	NA	1	1	0.401771346212216	0.642214278018845
Gains	=~	pgthink	2	2	0.664799147732187	0.0457002080481925	14.54696107797	0	0.575228385871742	0.754369909592631	0.267097248545094	0.461354275650989
Gains	=~	pgwork	2	2	0.81793884925521	0.0503594482393193	16.2420137204082	0	0.719236144424835	0.916641554085585	0.328624392584536	0.554532012332344
Gains	=~	pgvalues	2	2	0.756196461645792	0.0545713606400099	13.8570204733245	0	0.649238560204026	0.863154363087558	0.303818070396344	0.525854457531064
Gains	=~	pgprobsolve	2	2	0.842191343250402	0.052628535333629	16.0025609284295	0	0.739041309437396	0.945341377063409	0.338368349745988	0.573795326923836
SupportEnv	=~	SEacademic	2	2	1	0	NA	NA	1	1	0.302683615863828	0.585779201836392
SupportEnv	=~	SEwellness	2	2	1.22646379503127	0.0639869427933465	19.1674073098363	0	1.10105169167548	1.35187589838705	0.371230496206137	0.636749585174742
SupportEnv	=~	SEnonacad	2	2	1.22712025355362	0.0690273207409811	17.7773125246782	0	1.091829190952	1.36241131615524	0.371429195445348	0.604539712598666
SupportEnv	=~	SEactivities	2	2	1.38006474018889	0.069711141919683	19.7969033670245	0	1.24343341270515	1.51669606767263	0.417722985686549	0.667019563146478
SupportEnv	=~	SEdiverse	2	2	1.07666425575548	0.0604015951385451	17.825096394986	0	0.958279304675166	1.1950492068358	0.325888630003407	0.564101052502914
Satisf	=~	sameinst	2	2	1	0	NA	NA	1	1	0.489112408611677	0.726889938811439
Satisf	=~	evalexp	2	2	1.04967016415831	0.0939392802858249	11.1739217179919	0	0.865552558064481	1.23378777025214	0.513406702239286	0.754724862189165
DevAdj	=~	Belong	2	2	1	0	NA	NA	1	1	0.483309612061024	0.483309612061024
DevAdj	=~	Gains	2	2	1.00941892382234	0.117566853828434	8.58591423476711	0	0.77899212454292	1.23984572310175	0.620156666212216	0.620156666212216
DevAdj	=~	SupportEnv	2	2	0.497779102284615	0.0628691447452573	7.91770119192159	2.44249065417534e-15	0.374557842845075	0.621000361724155	0.405935170997433	0.405935170997433
DevAdj	=~	Satisf	2	2	1.10865450407115	0.132978516077914	8.33709486893035	0	0.848021401840856	1.36928760630144	0.559495347102367	0.559495347102367
EmoDiss	=~	MHWdacad	2	2	1	0	NA	NA	1	1	0.733640496875036	0.497783690391863
EmoDiss	=~	MHWdlonely	2	2	0.955012231572473	0.0649149034717902	14.7117561684042	0	0.827781358707871	1.08224310443708	0.700635648092567	0.487159049584886
EmoDiss	=~	MHWdmental	2	2	1.29709224504885	0.0732934700793988	17.6972415638625	0	1.15343968339126	1.44074480670643	0.951599399150393	0.627173215458469
EmoDiss	=~	MHWdexhaust	2	2	1.13615906903869	0.0731575623971999	15.5303024295705	0	0.992772881543439	1.27954525653395	0.833532303938625	0.575829696906731
EmoDiss	=~	MHWdsleep	2	2	1.13332109598734	0.0692092211477425	16.3752904192927	0	0.997673515139698	1.26896867683498	0.831450251979114	0.585574548490972
EmoDiss	=~	MHWdfinancial	2	2	1.16683872505431	0.0717122358173767	16.2711246101126	0	1.02628532560141	1.30739212450722	0.856040142021882	0.577278755940833
QualEngag	=~	QIadmin	2	2	1	0	NA	NA	1	1	1.04330497991491	0.715146456120299
QualEngag	=~	QIstudent	2	2	0.87596152261203	0.0355678770462166	24.6278832294043	0	0.806249764594897	0.945673280629164	0.913895018754974	0.679912112260286
QualEngag	=~	QIadvisor	2	2	0.92972562604449	0.0347129918066746	26.7832179727511	0	0.861689412307774	0.997761839781207	0.96998737560672	0.709188545800507
QualEngag	=~	QIfaculty	2	2	0.931826556911805	0.0342798556891314	27.1829194779033	0	0.864639274365877	0.999013839457733	0.972179287243046	0.701626096103576
QualEngag	=~	QIstaff	2	2	0.907007645429331	0.0340409125407267	26.644633699058	0	0.840288682848629	0.973726608010033	0.946285593297314	0.714128030346204
sbvalued	~~	sbvalued	2	2	0.275865873659188	0.0130964171980297	21.0642246263116	0	0.250197367624539	0.301534379693837	0.275865873659188	0.514002372920142
sbmyself	~~	sbmyself	2	2	0.240784727034279	0.0123825049520022	19.4455587110705	0	0.216515463289966	0.265053990778592	0.240784727034279	0.481173006404102
sbcommunity	~~	sbcommunity	2	2	0.308923832341132	0.0150688116484714	20.5008755532803	0	0.27938950422031	0.338458160461953	0.308923832341132	0.502674864628242
pganalyze	~~	pganalyze	2	2	0.229959224801898	0.0101119466187281	22.741340858742	0	0.2101401736156	0.249778275988197	0.229959224801898	0.587560821108733
pgthink	~~	pgthink	2	2	0.263832601756116	0.00997049781738585	26.4613268653511	0	0.244290785126105	0.283374418386128	0.263832601756116	0.787152232338551
pgwork	~~	pgwork	2	2	0.243199410519729	0.0095493183507126	25.4677246676545	0	0.224483090475424	0.261915730564033	0.243199410519729	0.692494247298641
pgvalues	~~	pgvalues	2	2	0.241502074498443	0.00990524012551438	24.3812438101698	0	0.222088160594214	0.260915988402672	0.241502074498443	0.723477089494711
pgprobsolve	~~	pgprobsolve	2	2	0.233255509857087	0.00945011625082905	24.6828190961804	0	0.214733622355746	0.251777397358429	0.233255509857087	0.670758922800368
SEacademic	~~	SEacademic	2	2	0.175381810764831	0.00654368916256362	26.8016720244276	0	0.162556415680182	0.188207205849481	0.175381810764831	0.656862726695919
SEwellness	~~	SEwellness	2	2	0.202086968340113	0.00804592325069187	25.116691030173	0	0.186317248546384	0.217856688133843	0.202086968340113	0.594549965779794
SEnonacad	~~	SEnonacad	2	2	0.2395277046906	0.00913891059395411	26.2096561978689	0	0.221615769068518	0.257439640312681	0.2395277046906	0.634531735891122
SEactivities	~~	SEactivities	2	2	0.217700295705516	0.00913275883517388	23.8372981959258	0	0.199800417309085	0.235600174101947	0.217700295705516	0.555084902379881
SEdiverse	~~	SEdiverse	2	2	0.227549154247683	0.00830969772929337	27.3835657638334	0	0.211262445975853	0.243835862519512	0.227549154247683	0.681790002565105
sameinst	~~	sameinst	2	2	0.213541557110986	0.0216798508736161	9.84977057064823	0	0.171049830208499	0.256033284013473	0.213541557110986	0.471631016854702
evalexp	~~	evalexp	2	2	0.199162840686602	0.0217277434986433	9.16629196672163	0	0.156577245963937	0.241748435409267	0.199162840686602	0.430390382393546
MHWdacad	~~	MHWdacad	2	2	1.63389888385095	0.0530404291561231	30.8047824998099	0	1.5299415529804	1.7378562147215	1.63389888385095	0.752211397579858
MHWdlonely	~~	MHWdlonely	2	2	1.57754961179647	0.0472661709218993	33.3758707554955	0	1.48490961910243	1.67018960449051	1.57754961179647	0.76267606040755
MHWdmental	~~	MHWdmental	2	2	1.39660696920595	0.052326592103065	26.6901954259723	0	1.29404873325022	1.49916520516167	1.39660696920595	0.606653757811485
MHWdexhaust	~~	MHWdexhaust	2	2	1.40057475570454	0.0548751229056792	25.522945217123	0	1.2930214911622	1.50812802024688	1.40057475570454	0.668420160160302
MHWdsleep	~~	MHWdsleep	2	2	1.32477230177401	0.0464779515794071	28.5032420052044	0	1.23367719060318	1.41586741294485	1.32477230177401	0.657102448159594
MHWdfinancial	~~	MHWdfinancial	2	2	1.46615416200762	0.0526230825086605	27.8614268133442	0	1.36301481553516	1.56929350848007	1.46615416200762	0.666749237939404
QIadmin	~~	QIadmin	2	2	1.03981341530129	0.0422301130517325	24.622558173773	0	0.957043914656843	1.12258291594574	1.03981341530129	0.488565546298577
QIstudent	~~	QIstudent	2	2	0.971500137507882	0.0418555780371183	23.2107686255423	0	0.889464712003024	1.05353556301274	0.971500137507882	0.537719519601757
QIadvisor	~~	QIadvisor	2	2	0.92984427276767	0.038474233914957	24.1679736839722	0	0.854436159961585	1.00525238557375	0.92984427276767	0.497051606505363
QIfaculty	~~	QIfaculty	2	2	0.974779157075278	0.0371666325853815	26.2272659444181	0	0.901933895781297	1.04762441836926	0.974779157075278	0.507720821266456
QIstaff	~~	QIstaff	2	2	0.860413324434215	0.0372866346258923	23.0756498425507	0	0.787332863462762	0.933493785405668	0.860413324434215	0.490021156273851
Belong	~~	Belong	2	2	0.199907550219063	0.0165644492161726	12.0684695041888	0	0.167441826331622	0.232373274106504	0.766411818889422	0.766411818889422
Gains	~~	Gains	2	2	0.0993389216926323	0.00959678684314384	10.3512689524413	0	0.0805295651127625	0.118148278272502	0.61540570935255	0.61540570935255
SupportEnv	~~	SupportEnv	2	2	0.0765203527534945	0.00646746525245451	11.8315831267054	0	0.0638443537874195	0.0891963517195696	0.835216636947285	0.835216636947285
Satisf	~~	Satisf	2	2	0.164343277980391	0.0194400766467491	8.4538389928557	0	0.126241427896064	0.202445128064717	0.686964956570802	0.686964956570802
DevAdj	~~	DevAdj	2	2	0.0609281327545389	0.00974214199365331	6.25407972848595	3.99866806333193e-10	0.0418338853147032	0.0800223801943746	1	1
EmoDiss	~~	EmoDiss	2	2	0.53822837865505	0.052347094697731	10.2819150090937	0	0.43562995835219	0.640826798957911	1	1
QualEngag	~~	QualEngag	2	2	1.08848528111524	0.0662190974504526	16.4376339005478	0	0.958698235023606	1.21827232720688	1	1
DevAdj	~~	EmoDiss	2	2	-0.0946562721332509	0.0110960482000206	-8.53062914174028	0	-0.116404126976012	-0.07290841729049	-0.522705615622138	-0.522705615622138
DevAdj	~~	QualEngag	2	2	0.129897922100244	0.0154392639857508	8.41347892102429	0	0.0996375207403658	0.160158323460121	0.504408027118016	0.504408027118016
EmoDiss	~~	QualEngag	2	2	-0.190693636795828	0.0240637630882567	-7.92451438689937	2.22044604925031e-15	-0.237857745781315	-0.143529527810341	-0.249138947108775	-0.249138947108775
sbvalued	~1		2	2	2.77675116002018	0.0170899110264064	162.478971115163	0	2.74325554990943	2.81024677013093	2.77675116002018	3.79027337287666
sbmyself	~1		2	2	2.86171017959191	0.0165602574909032	172.805898770831	0	2.82925267133503	2.89416768784879	2.86171017959191	4.04540314808908
sbcommunity	~1		2	2	2.50633896272035	0.0184287947438909	136.001241402463	0	2.47021918874384	2.54245873669686	2.50633896272035	3.19711076981527
pganalyze	~1		2	2	2.80434392544267	0.0148881390054123	188.360944535996	0	2.77516370919523	2.8335241416901	2.80434392544267	4.48262357774866
pgthink	~1		2	2	2.76747312636012	0.0135103733593932	204.840610451081	0	2.74099328115802	2.79395297156222	2.76747312636012	4.78022730129281
pgwork	~1		2	2	2.73242855294607	0.0139860741489301	195.367801132035	0	2.70501635132906	2.75984075456308	2.73242855294607	4.6107931675515
pgvalues	~1		2	2	2.73582658336743	0.0134663024838378	203.160933496849	0	2.70943311549418	2.76222005124067	2.73582658336743	4.73522395168583
pgprobsolve	~1		2	2	2.80629463969948	0.0137055507542374	204.756064898147	0	2.77943225383289	2.83315702556607	2.80629463969948	4.758833831355
SEacademic	~1		2	2	2.75282518919575	0.0120301656974466	228.826872249983	0	2.72924649770071	2.77640388069079	2.75282518919575	5.32750257234821
SEwellness	~1		2	2	2.57330948141937	0.0134798007125007	190.901151753154	0	2.5468895575041	2.59972940533465	2.57330948141937	4.41384466407135
SEnonacad	~1		2	2	2.54711115557977	0.0142828464594738	178.333580971199	0	2.51911729092248	2.57510502023705	2.54711115557977	4.14568877415459
SEactivities	~1		2	2	2.49549773176238	0.0146922265423079	169.851569098551	0	2.46670149688675	2.524293966638	2.49549773176238	3.98480778867699
SEdiverse	~1		2	2	2.67405651278162	0.0134759124430905	198.432315739235	0	2.64764420973435	2.7004688158289	2.67405651278162	4.62869199608656
sameinst	~1		2	2	3.25525696225292	0.0160326128850961	203.039703233838	0	3.22383361842006	3.28668030608579	3.25525696225292	4.83777040297123
evalexp	~1		2	2	3.16839483158642	0.0160413724998839	197.513949109364	0	3.13695431922406	3.19983534394879	3.16839483158642	4.65764537587867
MHWdacad	~1		2	2	4.02858924400823	0.0340396263216761	118.349984395771	0	3.96187280237054	4.09530568564591	4.02858924400823	2.73344509946942
MHWdlonely	~1		2	2	3.35763859397402	0.0331728679743744	101.216409644404	0	3.29262096748034	3.4226562204677	3.35763859397402	2.33460006030668
MHWdmental	~1		2	2	3.80349499949306	0.0351508379215886	108.204959664903	0	3.73460062314034	3.87238937584578	3.80349499949306	2.50677983922862
MHWdexhaust	~1		2	2	4.26912705984008	0.0335839563087613	127.118050672498	0	4.20330371501654	4.33495040466362	4.26912705984008	2.94924399367375
MHWdsleep	~1		2	2	4.0981959542278	0.0325921063280801	125.741979145943	0	4.03431659964447	4.16207530881114	4.0981959542278	2.88628121744169
MHWdfinancial	~1		2	2	3.58674660708817	0.0345673307535762	103.761167810653	0	3.51899588376948	3.65449733040687	3.58674660708817	2.41875645495365
QIadmin	~1		2	2	4.13320043592934	0.0342627269760422	120.632559072704	0	4.06604672504417	4.20035414681451	4.13320043592934	2.83315396848851
QIstudent	~1		2	2	4.86296985386613	0.0317774335378078	153.032177632606	0	4.80068722861091	4.92525247912134	4.86296985386613	3.61791238309254
QIadvisor	~1		2	2	4.56016264991042	0.0319844577636114	142.57433043303	0	4.4974742646287	4.62285103519215	4.56016264991042	3.33407959694414
QIfaculty	~1		2	2	4.76450641284942	0.0322375542833841	147.793668557082	0	4.70132196750433	4.82769085819451	4.76450641284942	3.43856537387045
QIstaff	~1		2	2	4.47104424602596	0.0307297800746201	145.495484678676	0	4.41081498382687	4.53127350822505	4.47104424602596	3.37413783282873
