lhs	op	rhs	group	est.std	se	z	pvalue	ci.lower	ci.upper
QIstaff	~~	QIstaff	1	0.149812054260098	0.00656494579071998	22.8199986771967	0	0.136944996949829	0.162679111570367
Belong	~~	Belong	1	0.74826935723452	0.0212716514823179	35.1768341943982	0	0.706577686437489	0.789961028031551
Gains	~~	Gains	1	0.88699119671929	0.0145489645606722	60.9659328689924	0	0.858475750168023	0.915506643270557
SupportEnv	~~	SupportEnv	1	0.731839554022395	0.0221214426688274	33.0828131319696	0	0.688482323105426	0.775196784939364
Satisf	~~	Satisf	1	0.703142138793495	0.0219221083702973	32.0745672321461	0	0.660175595922529	0.746108681664462
DevAdj	~~	DevAdj	1	1	0	NA	NA	1	1
EmoDiss	~~	EmoDiss	1	1	0	NA	NA	1	1
QualEngag	~~	QualEngag	1	1	0	NA	NA	1	1
DevAdj	~~	EmoDiss	1	-0.662341361271368	0.0209463261233864	-31.6208846061969	0	-0.703395406081636	-0.6212873164611
DevAdj	~~	QualEngag	1	0.556052645094748	0.0226531723320206	24.5463477231734	0	0.511653243188408	0.600452047001087
EmoDiss	~~	QualEngag	1	-0.232785619889399	0.0190130866373	-12.2434418109009	0	-0.270050584933447	-0.195520654845352
sbvalued	~1		1	3.38710754638735	0.0454940888254999	74.4515965443151	0	3.2979407707799	3.4762743219948
sbmyself	~1		1	3.28494311591761	0.0446272692934564	73.6084274911993	0	3.19747527537406	3.37241095646115
sbcommunity	~1		1	3.44230463902082	0.0467119676700325	73.6921352433028	0	3.35075086474056	3.53385841330109
pganalyze	~1		1	3.9894787541134	0.054635084087829	73.02045600772	0	3.88239595700893	4.09656155121786
pgthink	~1		1	4.29137721632764	0.0572980165405636	74.8957376786262	0	4.17907516752255	4.40367926513272
pgwork	~1		1	4.15266990385381	0.0556488632505428	74.6227265264634	0	4.04360013610215	4.26173967160547
pgvalues	~1		1	3.92248684570351	0.0561406391888916	69.8689381235196	0	3.81245321482422	4.03252047658279
pgprobsolve	~1		1	4.16097981840955	0.0589079437385354	70.6352921921392	0	4.04552237027871	4.27643726654039
SEacademic	~1		1	3.41763863133007	0.0484873937755914	70.4850965417431	0	3.3226050858257	3.51267217683444
SEwellness	~1		1	3.45254741455805	0.0481522247817498	71.7006832022142	0	3.35817078821034	3.54692404090576
SEnonacad	~1		1	3.31400781671293	0.0450606180889396	73.5455472486378	0	3.2256906281375	3.40232500528837
SEactivities	~1		1	3.15670540462959	0.0417936408433791	75.5307587692416	0	3.07479137379376	3.23861943546541
SEdiverse	~1		1	3.39388602297758	0.0458556995612665	74.0123050231324	0	3.30401050335161	3.48376154260355
sameinst	~1		1	4.2110746797732	0.0558667965242748	75.3770565302315	0	4.101577770654	4.32057158889241
evalexp	~1		1	4.11371559680123	0.0548990894448687	74.9323101420898	0	4.00611535870525	4.22131583489722
MHWdacad	~1		1	3.64591768578466	0.0506868088680606	71.9303062711071	0	3.546573365912	3.74526200565733
MHWdlonely	~1		1	3.69256412832674	0.0518890608211388	71.1626703180268	0	3.5908634379257	3.79426481872778
MHWdmental	~1		1	3.7711971122584	0.0537971703536956	70.1002875702242	0	3.66575659589499	3.87663762862181
MHWdexhaust	~1		1	3.69771053586461	0.0514344135657623	71.8917603898962	0	3.59690093770977	3.79852013401944
MHWdsleep	~1		1	3.67625834382457	0.0505040801505943	72.7913137485648	0	3.57727216565708	3.77524452199206
MHWdfinancial	~1		1	3.41872067539116	0.0478835084615245	71.3966203654057	0	3.32487072335315	3.51257062742917
QIadmin	~1		1	4.15583053883169	0.0550672458423348	75.4682838275662	0	4.0479007202529	4.26376035741047
QIstudent	~1		1	4.13895555185574	0.0570385739593462	72.5641485147534	0	4.0271620011659	4.25074910254558
QIadvisor	~1		1	4.23620201346094	0.0572253421474057	74.0266786443842	0	4.12404240384904	4.34836162307283
QIfaculty	~1		1	4.33045645739565	0.0589160071956504	73.5022053177316	0	4.21498320517927	4.44592970961203
QIstaff	~1		1	4.28398435226542	0.0583831364058151	73.3770848227114	0	4.16955550760554	4.39841319692531
Belong	~1		1	0	0	NA	NA	0	0
Gains	~1		1	0	0	NA	NA	0	0
SupportEnv	~1		1	0	0	NA	NA	0	0
Satisf	~1		1	0	0	NA	NA	0	0
DevAdj	~1		1	0	0	NA	NA	0	0
EmoDiss	~1		1	0	0	NA	NA	0	0
QualEngag	~1		1	0	0	NA	NA	0	0
Belong	=~	sbvalued	2	0.882723339059462	0.00739938513933174	119.296850000051	0	0.868220810678631	0.897225867440293
Belong	=~	sbmyself	2	0.853594905687891	0.00813154106902893	104.973325282587	0	0.837657378053786	0.869532433321996
Belong	=~	sbcommunity	2	0.903490236035153	0.00694393132110312	130.11220794903	0	0.889880380734671	0.917100091335634
Gains	=~	pganalyze	2	0.702739159639744	0.0137736858372104	51.0204144297565	0	0.675743231464442	0.729735087815045
Gains	=~	pgthink	2	0.79694358360751	0.0113125681481869	70.4476272026028	0	0.774771357464409	0.819115809750611
Gains	=~	pgwork	2	0.747726892410987	0.0125173069477435	59.7354443357945	0	0.723193421609976	0.772260363211997
Gains	=~	pgvalues	2	0.70764265733424	0.0134513579355757	52.6075256285233	0	0.681278480237355	0.734006834431126
Gains	=~	pgprobsolve	2	0.753843751349403	0.0121258293086387	62.16842841523	0	0.730077562621791	0.777609940077015
SupportEnv	=~	SEacademic	2	0.839598629114914	0.00831922549798966	100.922691579619	0	0.823293246759587	0.855904011470241
SupportEnv	=~	SEwellness	2	0.831934563301462	0.00853576843753181	97.4645187940482	0	0.815204764583526	0.848664362019399
SupportEnv	=~	SEnonacad	2	0.791297107890349	0.00949955657170066	83.2983204971521	0	0.772678319140715	0.809915896639983
SupportEnv	=~	SEactivities	2	0.766652609660411	0.0109207244281327	70.2016257900851	0	0.745248383096184	0.788056836224638
SupportEnv	=~	SEdiverse	2	0.810613009071433	0.00917675569583981	88.3332885759306	0	0.792626898412664	0.828599119730202
Satisf	=~	sameinst	2	0.88150962762628	0.0134889585897446	65.3504584332015	0	0.855071754601428	0.907947500651131
Satisf	=~	evalexp	2	0.86438152638083	0.0137784700351759	62.7342168015825	0	0.837376221349822	0.89138683141184
DevAdj	=~	Belong	2	0.612443976243417	0.0185646319867153	32.989825851742	0	0.576057966163215	0.648829986323619
DevAdj	=~	Gains	2	0.269350710100304	0.0258405313763365	10.4235747391388	0	0.218704199261308	0.319997220939301
DevAdj	=~	SupportEnv	2	0.591071837677516	0.020008000939585	29.5417737865108	0	0.551856876433286	0.630286798921746
DevAdj	=~	Satisf	2	0.624275483622521	0.0197668390363148	31.5819581712396	0	0.585533191023143	0.663017776221898
EmoDiss	=~	MHWdacad	2	0.924289335045206	0.00365163250781623	253.116745200068	0	0.917132266845111	0.931446403245302
EmoDiss	=~	MHWdlonely	2	0.940503331055279	0.00310222381756116	303.170688630282	0	0.934423084100877	0.946583578009681
EmoDiss	=~	MHWdmental	2	0.957331100637676	0.00225774358948793	424.021179860731	0	0.952906004515954	0.961756196759398
EmoDiss	=~	MHWdexhaust	2	0.948577794072368	0.00268627682665163	353.119896155582	0	0.943312788239626	0.95384279990511
EmoDiss	=~	MHWdsleep	2	0.933902456027913	0.00327654666120856	285.026447840496	0	0.927480542578279	0.940324369477547
EmoDiss	=~	MHWdfinancial	2	0.890000942969264	0.00493237798933527	180.440539004434	0	0.880333659752029	0.8996682261865
QualEngag	=~	QIadmin	2	0.89739689505191	0.00517212636083653	173.50637483396	0	0.88725971366118	0.90753407644264
QualEngag	=~	QIstudent	2	0.904227240403597	0.00470288013167103	192.270952073428	0	0.895009764721913	0.913444716085282
QualEngag	=~	QIadvisor	2	0.928612954594076	0.0037768817155016	245.867629579908	0	0.921210402457825	0.936015506730327
QualEngag	=~	QIfaculty	2	0.937641368206188	0.00347599725858813	269.74744179949	0	0.930828538768996	0.944454197643381
QualEngag	=~	QIstaff	2	0.925363927908669	0.00393171477561938	235.35886520733	0	0.917657908550971	0.933069947266367
sbvalued	~~	sbvalued	2	0.220799506679714	0.0130632197459618	16.9023801921398	0	0.195196066455496	0.246402946903931
sbmyself	~~	sbmyself	2	0.27137573698368	0.0138820841151112	19.5486307915594	0	0.244167352087706	0.298584121879653
sbcommunity	~~	sbcommunity	2	0.183705393389144	0.0125475480102408	14.6407404250784	0	0.159112651194785	0.208298135583503
pganalyze	~~	pganalyze	2	0.506157673508827	0.0193586169769637	26.146375751488	0	0.468215481443472	0.544099865574181
pgthink	~~	pgthink	2	0.36488092454682	0.0180309573995288	20.2363588611416	0	0.329540897436968	0.400220951656672
pgwork	~~	pgwork	2	0.440904494365409	0.0187190538480346	23.5537809733744	0	0.404215822998595	0.477593165732222
pgvalues	~~	pgvalues	2	0.499241869520935	0.0190375093753807	26.2241168041947	0	0.461929036789845	0.536554702252025
pgprobsolve	~~	pgprobsolve	2	0.431719598551459	0.0182819612438997	23.614512293943	0	0.395887612946659	0.46755158415626
SEacademic	~~	SEacademic	2	0.295074141988356	0.013969620662008	21.122559382793	0	0.267694188613134	0.322454095363579
SEwellness	~~	SEwellness	2	0.307884882384405	0.0142024015513781	21.6783676528657	0	0.280048686849728	0.335721077919082
SEnonacad	~~	SEnonacad	2	0.373848887044369	0.0150339432399643	24.8669880600971	0	0.34438289974842	0.403314874340319
SEactivities	~~	SEactivities	2	0.412243776100882	0.016744803824374	24.6192060787725	0	0.37942456367692	0.445062988524843
SEdiverse	~~	SEdiverse	2	0.342906549524157	0.0148775948841251	23.0485204224811	0	0.313746999374695	0.37206609967362
sameinst	~~	sameinst	2	0.222940776402178	0.023781293463828	9.37462786627975	0	0.176330297707297	0.269551255097059
evalexp	~~	evalexp	2	0.252844576851545	0.0238197099213998	10.6149309830339	0	0.20615880328341	0.29953035041968
MHWdacad	~~	MHWdacad	2	0.145689225121691	0.00675032974241854	21.5825345843761	0	0.132458821942781	0.1589196283006
MHWdlonely	~~	MHWdlonely	2	0.115453484273924	0.00583530383664034	19.7853423756588	0	0.104016498915261	0.126890469632588
MHWdmental	~~	MHWdmental	2	0.0835171637518561	0.00432281639909343	19.3200811788748	0	0.0750445992978538	0.0919897282058583
MHWdexhaust	~~	MHWdexhaust	2	0.1002001685928	0.00509628510577219	19.6614134635659	0	0.0902116333305383	0.110188703855061
MHWdsleep	~~	MHWdsleep	2	0.127826202625032	0.00611994985031556	20.8868055705457	0	0.115831321331222	0.139821083918841
MHWdfinancial	~~	MHWdfinancial	2	0.20789832151382	0.00877964220979599	23.6795892755009	0	0.190690538985472	0.225106104042168
QIadmin	~~	QIadmin	2	0.194678812751191	0.00928289992485167	20.9717668322597	0	0.176484663226392	0.21287296227599
QIstudent	~~	QIstudent	2	0.182373097712094	0.00850494440468939	21.4431851678582	0	0.165703712988388	0.199042482435801
QIadvisor	~~	QIadvisor	2	0.13767798056006	0.0070145216930893	19.6275650121233	0	0.12392977067283	0.15142619044729
QIfaculty	~~	QIfaculty	2	0.120828664628427	0.00651847687741655	18.5363340087991	0	0.108052684714634	0.133604644542221
QIstaff	~~	QIstaff	2	0.143701600925439	0.00727653349400336	19.7486345721991	0	0.129439857344893	0.157963344505985
Belong	~~	Belong	2	0.624912375963153	0.02273959420186	27.481245725662	0	0.580343590304451	0.669481161621854
Gains	~~	Gains	2	0.927450194968462	0.0139203311444245	66.6255842153536	0	0.900166847272518	0.954733542664405
SupportEnv	~~	SupportEnv	2	0.650634082704524	0.0236523313655259	27.5082431684873	0	0.604276365077686	0.696991800331362
Satisf	~~	Satisf	2	0.610280120547868	0.0246799064980678	24.7278133162963	0	0.561908392669839	0.658651848425897
DevAdj	~~	DevAdj	2	1	0	NA	NA	1	1
EmoDiss	~~	EmoDiss	2	1	0	NA	NA	1	1
QualEngag	~~	QualEngag	2	1	0	NA	NA	1	1
DevAdj	~~	EmoDiss	2	-0.737679747865999	0.0191370646971901	-38.547173223191	0	-0.775187705442304	-0.700171790289693
DevAdj	~~	QualEngag	2	0.638654947351502	0.0210544443475482	30.3334980875842	0	0.597388994715804	0.679920899987199
EmoDiss	~~	QualEngag	2	-0.27332473179766	0.021877605277959	-12.493356943094	0	-0.316204050210443	-0.230445413384877
sbvalued	~1		2	3.60557082185232	0.0557822434650454	64.636533023482	0	3.49623963368399	3.71490201002066
sbmyself	~1		2	3.44066761793002	0.0542090729017911	63.4703276361758	0	3.3344197874072	3.54691544845284
sbcommunity	~1		2	3.57157787639409	0.0548605700800214	65.1028210458709	0	3.46405313486591	3.67910261792227
pganalyze	~1		2	4.23954460243988	0.07151852425003	59.2789720830699	0	4.09937087068237	4.3797183341974
pgthink	~1		2	4.50486767825907	0.0723015012805632	62.3066962438042	0	4.36315933972099	4.64657601679715
pgwork	~1		2	4.44167500445509	0.0726718999804129	61.1195662374624	0	4.29924069780538	4.58410931110479
pgvalues	~1		2	4.15228802782856	0.0699655164901756	59.3476363232681	0	4.01515813534807	4.28941792030905
pgprobsolve	~1		2	4.55083908809997	0.0723419216909084	62.9073569201562	0	4.40905152701337	4.69262664918656
SEacademic	~1		2	3.88742372088076	0.0610255686382686	63.7015567019722	0	3.76781580421368	4.00703163754784
SEwellness	~1		2	3.76751385825199	0.0588771311863287	63.9894264944556	0	3.65211680161375	3.88291091489024
SEnonacad	~1		2	3.54357711637892	0.0572085217046129	61.9414208022297	0	3.4314504742291	3.65570375852874
SEactivities	~1		2	3.56992181328396	0.0585511642335279	60.9709791430541	0	3.45516364013336	3.68467998643457
SEdiverse	~1		2	3.60837065471073	0.0573408248487031	62.9284748559445	0	3.49598470316345	3.720756606258
sameinst	~1		2	4.66329989176482	0.0691907394278545	67.3977461482004	0	4.52768853442253	4.79891124910711
evalexp	~1		2	4.53509168029425	0.06829580221136	66.4036666010478	0	4.40123436766472	4.66894899292379
MHWdacad	~1		2	2.76952048627996	0.0439284463355159	63.0461743428613	0	2.68342231356555	2.85561865899437
MHWdlonely	~1		2	2.78419034186096	0.0437388677860775	63.6548333961949	0	2.69846373627569	2.86991694744623
MHWdmental	~1		2	2.81905133099849	0.0439979212753453	64.0723754505687	0	2.73281698990418	2.90528567209279
MHWdexhaust	~1		2	2.7838830543119	0.0433498085178592	64.2190392413152	0	2.69891899088019	2.86884711774361
MHWdsleep	~1		2	2.78277095691497	0.0436754202319075	63.7148066839202	0	2.69716870625078	2.86837320757916
MHWdfinancial	~1		2	2.66586817338589	0.0403834251159442	66.0139194665129	0	2.58671811458627	2.74501823218551
QIadmin	~1		2	4.56758698529642	0.0807334614450303	56.5761321705052	0	4.40935230851691	4.72582166207593
QIstudent	~1		2	4.69429155492939	0.0795014399958824	59.0466229941561	0	4.53847159581839	4.85011151404039
QIadvisor	~1		2	4.68634150948702	0.0807187044472263	58.057689869774	0	4.52813575589172	4.84454726308231
QIfaculty	~1		2	4.76714299764908	0.0815743804241025	58.43921796114	0	4.60726014995667	4.92702584534149
QIstaff	~1		2	4.71657362895539	0.0782330634104306	60.2887503485712	0	4.56323964227071	4.86990761564008
Belong	~1		2	0	0	NA	NA	0	0
Gains	~1		2	0	0	NA	NA	0	0
SupportEnv	~1		2	0	0	NA	NA	0	0
Satisf	~1		2	0	0	NA	NA	0	0
DevAdj	~1		2	0	0	NA	NA	0	0
EmoDiss	~1		2	0	0	NA	NA	0	0
QualEngag	~1		2	0	0	NA	NA	0	0
